ts,load1,app_cpu,db_cpu,nginx_cpu,redis_cpu,app_mem,hik_active,hik_pending,hik_idle,tomcat_busy,tomcat_cur,heap_used_mb,pg_active,pg_idle_tx,pg_waiting,pg_total
08:48:38,0.51,35.94,5.51,0.47,0.58,486.7MiB,0.0,0.0,10.0,,,65,1,1,0,11
08:48:46,0.47,71.41,3.01,0.98,0.84,487.8MiB,1.0,0.0,9.0,,,117,1,1,0,11
08:48:54,0.47,67.75,7.23,0.94,0.88,490.1MiB,1.0,0.0,9.0,,,105,1,1,0,11
08:49:02,0.44,66.99,2.85,1.02,0.90,490.8MiB,1.0,0.0,9.0,,,92,1,0,0,11
08:49:09,0.45,63.95,7.11,0.90,0.88,491.2MiB,0.0,0.0,10.0,,,75,1,1,0,11
08:49:17,0.49,71.37,2.70,0.92,0.85,492.5MiB,1.0,0.0,9.0,,,126,1,0,0,11
08:49:25,0.57,64.31,6.94,1.01,2.73,492.3MiB,0.0,0.0,10.0,,,113,1,0,0,11
08:49:33,0.64,59.89,2.54,0.91,0.87,492.8MiB,0.0,0.0,10.0,,,100,1,1,0,11
08:49:41,0.67,63.45,2.88,1.00,0.97,493MiB,1.0,0.0,9.0,,,83,1,0,0,11
08:49:48,0.80,77.88,2.80,0.97,0.95,493.8MiB,1.0,0.0,9.0,,,71,1,1,0,11
08:49:56,0.74,72.53,2.72,0.98,2.81,495.1MiB,1.0,0.0,9.0,,,121,1,0,0,11
08:50:04,0.62,59.94,2.66,0.82,0.87,495.2MiB,0.0,0.0,10.0,,,108,1,0,0,11
