ts,load1,app_cpu,db_cpu,nginx_cpu,redis_cpu,app_mem,hik_active,hik_pending,hik_idle,tomcat_busy,tomcat_cur,heap_used_mb,pg_active,pg_idle_tx,pg_waiting,pg_total
23:36:51,3.31,0.22,2.87,1.11,0.82,561.4MiB,6.0,0.0,4.0,,,125,1,4,0,11
23:36:59,3.44,502.41,16.36,5.81,2.77,561.6MiB,4.0,0.0,6.0,,,89,2,5,0,11
23:37:07,4.30,491.07,15.98,5.66,2.86,561.9MiB,5.0,0.0,5.0,,,147,1,4,0,11
23:37:15,4.43,507.57,16.64,6.70,2.80,561.6MiB,5.0,0.0,5.0,,,111,2,5,0,11
23:37:23,4.67,497.44,16.37,49.15,2.86,561.6MiB,5.0,0.0,5.0,,,153,1,4,0,11
23:37:31,4.70,493.23,15.93,5.79,2.69,561.6MiB,5.0,0.0,5.0,,,111,1,4,0,11
23:37:38,4.66,514.12,16.27,52.88,2.81,561.6MiB,5.0,0.0,5.0,,,93,2,6,0,11
23:37:46,5.01,492.99,20.44,53.43,2.77,561.8MiB,4.0,0.0,6.0,,,138,1,4,0,11
23:37:54,5.33,501.57,16.82,46.52,2.89,561.9MiB,5.0,0.0,5.0,,,124,1,4,0,11
23:38:02,5.67,490.38,20.51,5.99,2.65,561.8MiB,6.0,0.0,4.0,,,95,1,4,0,11
23:38:10,5.61,506.15,16.07,7.02,2.80,561.9MiB,4.0,0.0,6.0,,,125,1,4,0,11
23:38:17,5.91,503.06,20.96,31.11,2.79,561.7MiB,6.0,0.0,4.0,,,94,1,5,0,11
