ts,load1,app_cpu,db_cpu,nginx_cpu,redis_cpu,app_mem,hik_active,hik_pending,hik_idle,tomcat_busy,tomcat_cur,heap_used_mb,pg_active,pg_idle_tx,pg_waiting,pg_total
05:34:57,1.39,0.25,0.01,0.00,0.42,726.7MiB,0.0,0.0,10.0,,,126,1,0,0,11
05:35:04,1.28,109.29,68.53,1.13,0.98,727.6MiB,2.0,0.0,8.0,,,161,1,1,0,11
05:35:12,1.16,101.61,76.10,1.13,0.94,728.7MiB,1.0,0.0,9.0,,,218,2,1,0,11
05:35:20,1.39,131.49,74.85,1.22,1.01,731.2MiB,1.0,0.0,9.0,,,262,1,1,0,11
05:35:28,1.48,103.81,72.57,1.08,0.94,730.4MiB,1.0,0.0,9.0,,,295,1,1,0,11
05:35:36,1.45,98.18,70.89,1.06,2.88,731.8MiB,1.0,0.0,9.0,,,242,1,1,0,11
05:35:43,1.62,97.41,74.74,1.11,1.00,731.9MiB,2.0,0.0,8.0,,,265,1,1,0,11
05:35:51,1.81,141.02,68.84,1.21,1.00,733MiB,1.0,0.0,9.0,,,292,2,1,0,11
05:35:59,2.14,99.00,68.72,1.13,0.93,735.2MiB,1.0,0.0,9.0,,,176,1,1,0,11
05:36:07,1.97,115.05,67.63,1.06,0.94,735.3MiB,1.0,0.0,9.0,,,201,1,1,0,11
05:36:15,1.89,107.86,69.05,1.11,0.96,735.3MiB,2.0,0.0,8.0,,,221,2,1,0,11
05:36:22,2.07,104.10,71.02,1.11,0.95,735.1MiB,1.0,0.0,9.0,,,261,1,1,0,11
05:36:30,1.99,41.24,68.82,0.62,0.60,735.1MiB,0.0,0.0,10.0,,,208,1,0,0,11
