ts,load1,app_cpu,db_cpu,nginx_cpu,redis_cpu,app_mem,hik_active,hik_pending,hik_idle,tomcat_busy,tomcat_cur,heap_used_mb,pg_active,pg_idle_tx,pg_waiting,pg_total
09:03:21,1.81,133.05,4.21,1.76,1.08,497MiB,3.0,0.0,7.0,,,84,1,3,0,11
09:03:29,1.99,253.78,7.73,3.06,1.69,497.7MiB,3.0,0.0,7.0,,,83,1,2,0,11
09:03:37,2.46,265.02,7.74,3.19,1.77,497.7MiB,2.0,0.0,8.0,,,76,1,3,0,11
09:03:45,2.39,254.00,7.75,3.14,1.74,497.8MiB,2.0,0.0,8.0,,,134,2,2,0,11
09:03:52,2.84,275.04,8.08,3.33,1.74,501.7MiB,2.0,0.0,8.0,,,125,1,2,0,11
09:04:00,2.79,264.73,7.74,3.09,1.78,499.1MiB,2.0,0.0,8.0,,,115,1,3,0,11
09:04:08,2.81,259.21,12.38,3.19,1.76,499.7MiB,2.0,0.0,8.0,,,108,1,2,0,11
09:04:16,2.93,260.31,7.90,3.21,1.73,499.3MiB,3.0,0.0,7.0,,,93,1,3,0,11
09:04:23,2.93,254.54,7.84,3.22,2.08,499.6MiB,2.0,0.0,8.0,,,82,1,3,0,11
09:04:31,3.02,251.98,8.02,3.18,1.69,499.8MiB,2.0,0.0,8.0,,,71,1,3,0,11
09:04:39,3.02,259.26,7.96,3.17,1.80,500MiB,2.0,0.0,8.0,,,135,1,3,0,11
09:04:47,3.09,261.97,8.03,3.35,1.78,500MiB,2.0,0.0,8.0,,,131,1,3,0,11
