ts,load1,app_cpu,db_cpu,nginx_cpu,redis_cpu,app_mem,hik_active,hik_pending,hik_idle,tomcat_busy,tomcat_cur,heap_used_mb,pg_active,pg_idle_tx,pg_waiting,pg_total
02:01:09,4.63,0.22,0.14,0.00,0.39,683.7MiB,2.0,0.0,8.0,,,229,1,1,0,11
02:01:16,4.34,124.53,1.16,1.04,0.94,684MiB,1.0,0.0,9.0,,,295,2,1,0,11
02:01:24,3.83,123.49,1.17,1.07,0.87,699.8MiB,2.0,0.0,8.0,,,270,1,1,0,11
02:01:32,3.68,140.61,5.46,1.25,0.88,714.6MiB,1.0,0.0,9.0,,,245,1,1,0,11
02:01:40,3.35,125.21,1.23,1.78,1.29,722.3MiB,1.0,0.0,9.0,,,318,1,1,0,11
02:01:47,3.07,125.84,5.63,1.43,0.93,736.9MiB,1.0,0.0,9.0,,,295,1,1,0,11
02:01:55,2.90,122.03,1.03,1.52,0.90,744.5MiB,1.0,0.0,9.0,,,274,1,1,0,11
02:02:03,2.61,122.05,5.36,1.58,0.91,751.7MiB,1.0,0.0,9.0,,,236,1,1,0,11
02:02:11,2.48,51.40,21.92,9.78,0.41,752MiB,1.0,0.0,9.0,,,242,1,0,0,11
02:02:18,2.25,64.98,25.50,9.91,0.41,752.9MiB,1.0,0.0,9.0,,,256,1,0,0,11
02:02:26,2.07,39.95,20.26,9.55,0.41,752.7MiB,1.0,0.0,9.0,,,258,2,0,0,11
02:02:34,1.83,46.47,25.49,9.76,0.40,753.1MiB,0.0,0.0,10.0,,,263,1,0,0,11
02:02:42,2.01,42.53,21.79,10.53,2.33,752.9MiB,2.0,0.0,8.0,,,175,2,0,0,11
02:02:50,1.70,37.95,19.66,9.61,1.02,752.9MiB,2.0,0.0,8.0,,,183,1,1,0,11
02:02:57,1.99,38.98,19.60,9.95,0.40,753MiB,1.0,0.0,9.0,,,191,1,0,0,11
02:03:05,1.99,41.15,21.33,10.56,0.41,753MiB,1.0,0.0,9.0,,,203,1,0,0,11
02:03:13,1.68,40.73,21.62,10.48,0.42,753.5MiB,1.0,0.0,9.0,,,213,2,0,0,11
02:03:21,1.63,41.09,19.71,9.70,0.43,753.2MiB,1.0,0.0,9.0,,,223,1,0,0,11
02:03:28,1.62,43.47,21.30,10.49,0.42,753.7MiB,0.0,0.0,10.0,,,229,1,0,0,11
02:03:36,1.65,41.54,26.82,10.40,0.41,753.5MiB,1.0,0.0,9.0,,,239,1,0,0,11
02:03:44,1.40,38.51,19.04,9.32,0.39,753.3MiB,2.0,0.0,8.0,,,254,2,0,0,11
02:03:52,1.28,39.39,21.00,10.08,2.41,753.3MiB,2.0,0.0,8.0,,,264,3,0,0,11
02:04:00,1.49,40.80,20.86,10.22,1.04,753.6MiB,0.0,0.0,10.0,,,272,1,0,0,11
02:04:07,1.65,2.43,0.14,0.83,0.38,753.3MiB,0.0,0.0,10.0,,,229,1,0,0,11
02:04:15,2.32,787.86,3.60,2.08,1.13,757.7MiB,,182.0,1.0,,,247,1,0,0,11
