ts,load1,app_cpu,db_cpu,nginx_cpu,redis_cpu,app_mem,hik_active,hik_pending,hik_idle,tomcat_busy,tomcat_cur,heap_used_mb,pg_active,pg_idle_tx,pg_waiting,pg_total
23:33:10,2.85,34.31,4.77,0.31,0.53,561.7MiB,6.0,0.0,4.0,,,104,1,5,0,11
23:33:18,3.04,512.06,16.53,6.05,2.78,561.6MiB,4.0,0.0,6.0,,,98,1,5,0,11
23:33:26,3.35,510.28,20.83,5.92,2.77,561.8MiB,5.0,0.0,5.0,,,139,1,5,0,11
23:33:34,3.48,510.13,16.44,11.23,2.81,561.8MiB,5.0,0.0,5.0,,,114,1,5,0,11
23:33:41,4.03,493.25,18.70,6.44,2.83,561.8MiB,5.0,0.0,5.0,,,142,1,4,0,11
23:33:49,4.35,504.14,16.61,5.83,2.79,561.6MiB,8.0,0.0,2.0,,,108,2,4,0,11
23:33:57,4.93,505.30,16.25,54.13,4.34,561.6MiB,5.0,0.0,5.0,,,101,1,5,0,11
23:34:05,5.34,505.10,22.81,52.95,2.84,561.8MiB,6.0,0.0,4.0,,,137,1,5,0,11
23:34:13,5.51,501.16,16.86,55.56,2.90,561.6MiB,5.0,0.0,5.0,,,107,1,4,0,11
23:34:20,5.66,498.31,15.72,5.87,2.68,561.6MiB,5.0,0.0,5.0,,,86,1,4,0,11
23:34:28,5.61,525.86,16.74,6.27,2.81,561.6MiB,5.0,0.0,5.0,,,103,1,5,0,11
23:34:36,5.91,506.80,16.58,5.94,4.80,561.6MiB,6.0,0.0,4.0,,,137,1,4,0,12
