ts,load1,app_cpu,db_cpu,nginx_cpu,redis_cpu,app_mem,hik_active,hik_pending,hik_idle,tomcat_busy,tomcat_cur,heap_used_mb,pg_active,pg_idle_tx,pg_waiting,pg_total
08:50:43,0.61,0.29,0.82,0.00,0.40,495.6MiB,0.0,0.0,10.0,,,131,1,0,0,11
08:50:51,0.64,80.82,3.26,1.08,0.98,496MiB,0.0,0.0,10.0,,,132,1,1,0,11
08:50:59,0.70,67.34,3.18,1.07,0.92,496.3MiB,0.0,0.0,10.0,,,83,1,0,0,11
08:51:07,0.72,67.83,3.36,1.06,2.86,496.6MiB,1.0,0.0,9.0,,,102,1,0,0,11
08:51:14,1.08,69.31,3.15,1.02,0.95,496.6MiB,1.0,0.0,9.0,,,126,1,1,0,11
08:51:22,0.99,69.88,7.02,1.03,0.94,496.8MiB,0.0,0.0,10.0,,,77,2,1,0,11
08:51:30,0.84,66.57,3.11,1.07,0.97,497.4MiB,1.0,0.0,9.0,,,96,1,1,0,11
08:51:38,1.08,68.42,7.23,1.04,0.91,497.2MiB,1.0,0.0,9.0,,,119,1,1,0,11
08:51:46,1.08,71.16,3.23,1.05,0.98,497.5MiB,2.0,0.0,8.0,,,71,1,0,0,11
08:51:53,1.07,67.89,7.73,1.08,0.97,497.5MiB,2.0,0.0,8.0,,,90,1,0,0,11
08:52:01,1.06,67.96,3.16,1.07,0.95,497.8MiB,1.0,0.0,9.0,,,114,1,0,0,11
08:52:09,0.98,72.41,7.04,1.00,1.02,497.8MiB,1.0,0.0,9.0,,,132,1,0,0,11
08:52:17,0.90,0.22,0.11,0.00,2.24,497.8MiB,0.0,0.0,10.0,,,113,1,0,0,11
