ts,load1,app_cpu,db_cpu,nginx_cpu,redis_cpu,app_mem,hik_active,hik_pending,hik_idle,tomcat_busy,tomcat_cur,heap_used_mb,pg_active,pg_idle_tx,pg_waiting,pg_total
04:27:57,0.58,20.85,9.42,0.00,0.51,558.4MiB,1.0,0.0,9.0,,,108,1,0,0,11
04:28:05,0.49,22.97,8.71,0.16,2.49,560.1MiB,0.0,0.0,10.0,,,183,1,1,0,11
04:28:13,0.45,18.22,8.50,0.17,0.50,562.3MiB,0.0,0.0,10.0,,,210,1,1,0,11
04:28:21,0.38,20.06,8.58,0.20,0.51,563.5MiB,0.0,0.0,10.0,,,211,1,0,0,11
04:28:28,0.35,15.28,8.87,0.14,0.49,564.6MiB,0.0,0.0,10.0,,,92,1,0,0,11
04:28:36,0.37,24.62,9.37,0.15,0.52,564.9MiB,0.0,0.0,10.0,,,139,1,0,0,11
04:28:44,0.31,15.94,9.00,0.18,0.50,565.1MiB,1.0,0.0,9.0,,,135,1,0,0,11
04:28:52,0.29,18.21,8.53,0.14,0.52,565.3MiB,0.0,0.0,10.0,,,118,1,1,0,11
04:29:00,0.62,19.74,9.64,0.14,0.51,565.7MiB,0.0,0.0,10.0,,,177,1,0,0,11
04:29:07,0.65,18.07,9.24,0.14,0.52,565.4MiB,0.0,0.0,10.0,,,122,1,0,0,11
04:29:15,0.71,14.91,8.93,0.15,2.44,565.8MiB,0.0,0.0,10.0,,,128,1,0,0,11
04:29:23,0.73,22.55,8.89,0.16,0.49,565.9MiB,1.0,0.0,9.0,,,129,1,0,0,11
