ts,load1,app_cpu,db_cpu,nginx_cpu,redis_cpu,app_mem,hik_active,hik_pending,hik_idle,tomcat_busy,tomcat_cur,heap_used_mb,pg_active,pg_idle_tx,pg_waiting,pg_total
09:01:34,1.19,106.63,3.89,1.44,1.07,493.5MiB,2.0,0.0,8.0,,,132,1,2,0,11
09:01:42,1.26,201.69,7.76,2.81,3.80,493.9MiB,2.0,0.0,8.0,,,115,1,2,0,11
09:01:50,1.84,206.21,11.02,2.88,1.65,494.6MiB,2.0,0.0,8.0,,,106,1,2,0,11
09:01:58,1.85,241.84,7.59,2.89,1.67,496.4MiB,2.0,0.0,8.0,,,83,1,2,0,11
09:02:05,1.88,197.95,7.82,2.93,1.84,495.6MiB,2.0,0.0,8.0,,,133,1,2,0,11
09:02:13,2.13,195.93,7.64,2.82,1.75,495.4MiB,2.0,0.0,8.0,,,109,1,2,0,11
09:02:21,2.11,207.63,7.83,2.90,1.71,495.9MiB,2.0,0.0,8.0,,,90,1,1,0,11
09:02:29,2.10,198.29,7.76,2.92,1.81,496.3MiB,2.0,0.0,8.0,,,70,1,2,0,11
09:02:37,2.30,195.89,7.32,2.59,1.67,496.3MiB,1.0,0.0,9.0,,,119,1,2,0,11
09:02:44,2.34,197.83,12.48,2.90,1.80,496.8MiB,2.0,0.0,8.0,,,103,1,2,0,11
09:02:52,2.31,193.20,7.42,2.65,1.61,496.8MiB,1.0,0.0,9.0,,,80,1,2,0,11
09:03:00,2.26,196.11,11.68,2.81,1.75,496.9MiB,2.0,0.0,8.0,,,128,1,2,0,11
