ts,load1,app_cpu,db_cpu,nginx_cpu,redis_cpu,app_mem,hik_active,hik_pending,hik_idle,tomcat_busy,tomcat_cur,heap_used_mb,pg_active,pg_idle_tx,pg_waiting,pg_total
05:04:32,0.78,19.84,13.26,0.00,0.54,750.1MiB,2.0,0.0,8.0,,,202,1,1,0,11
05:04:40,0.74,91.27,62.58,1.00,0.89,750.3MiB,1.0,0.0,9.0,,,162,1,2,0,11
05:04:48,0.94,85.22,62.04,0.94,0.87,749.9MiB,1.0,0.0,9.0,,,179,2,1,0,11
05:04:56,0.94,84.90,61.22,0.97,0.92,750MiB,1.0,0.0,9.0,,,134,2,1,0,11
05:05:04,1.18,90.02,64.83,0.96,0.89,749.9MiB,1.0,0.0,9.0,,,206,2,0,0,11
05:05:11,1.41,92.94,59.94,1.01,0.92,749.8MiB,1.0,0.0,9.0,,,226,1,1,0,11
05:05:19,1.58,89.42,65.33,0.98,0.87,749.9MiB,1.0,0.0,9.0,,,202,1,1,0,11
05:05:27,1.53,85.48,61.79,0.99,2.88,750MiB,1.0,0.0,9.0,,,251,2,0,0,11
05:05:35,1.45,94.52,64.71,0.94,0.90,749.9MiB,1.0,0.0,9.0,,,186,1,1,0,11
05:05:43,1.49,89.17,59.73,0.97,0.92,749.9MiB,1.0,0.0,9.0,,,232,1,1,0,11
05:05:50,1.56,91.96,61.19,0.98,0.96,749.9MiB,0.0,0.0,10.0,,,224,1,1,0,11
05:05:58,1.40,95.26,60.25,0.99,0.85,750MiB,2.0,0.0,8.0,,,274,2,0,0,11
