05:13:42  시작 코퍼스 0 청크 / 원본 200016 / TEI 상한 2.0 고정
05:13:45  ◆ 앱 기동 — 연속 색인 시작(1회차)
06:46:30  [watch] 청크 89355 (+1085) 원본당 70.0ms | INSERT 1.833ms/건 | ckpt 18/0 wal 1742.9MB | dead 0 vac 17 run=0 | hnsw 151MB | cpu app 0.20% db 0.17% tei 199.94% | dbmem 493/512MB file 467 anon 18 evmax 3589 | base 70.0
06:47:33  [watch] 청크 90321 (+966) 원본당 80.0ms | INSERT 1.831ms/건 | ckpt 18/0 wal 1749.8MB | dead 0 vac 17 run=0 | hnsw 153MB | cpu app 2.72% db 0.04% tei 201.10% | dbmem 494/512MB file 468 anon 18 evmax 3678 | base 70.0
06:48:36  [watch] 청크 91415 (+1094) 원본당 70.0ms | INSERT 1.918ms/건 | ckpt 19/0 wal 1805.4MB | dead 0 vac 17 run=0 | hnsw 154MB | cpu app 0.47% db 20.50% tei 157.52% | dbmem 509/512MB file 479 anon 21 evmax 3921 | base 70.0
06:49:39  [watch] 청크 92487 (+1072) 원본당 70.0ms | INSERT 1.945ms/건 | ckpt 19/0 wal 1874.6MB | dead 0 vac 17 run=0 | hnsw 156MB | cpu app 0.37% db 4.37% tei 198.38% | dbmem 493/512MB file 466 anon 18 evmax 4085 | base 70.0
06:50:43  [watch] 청크 93446 (+959) 원본당 80.0ms | INSERT 1.919ms/건 | ckpt 19/0 wal 1897.0MB | dead 0 vac 17 run=0 | hnsw 158MB | cpu app 4.55% db 0.26% tei 155.35% | dbmem 493/512MB file 467 anon 18 evmax 4104 | base 70.0
06:51:46  [watch] 청크 94422 (+976) 원본당 78.8ms | INSERT 2.381ms/건 | ckpt 19/0 wal 1908.3MB | dead 0 vac 17 run=0 | hnsw 159MB | cpu app 0.38% db 100.56% tei 201.35% | dbmem 493/512MB file 429 anon 55 evmax 4690 | base 70.0
06:52:49  [watch] 청크 95384 (+962) 원본당 78.8ms | INSERT 2.156ms/건 | ckpt 19/0 wal 1915.6MB | dead 0 vac 17 run=0 | hnsw 161MB | cpu app 0.23% db 0.05% tei 200.41% | dbmem 459/512MB file 434 anon 18 evmax 4690 | base 70.0
06:53:53  [watch] 청크 96453 (+1069) 원본당 71.1ms | INSERT 2.055ms/건 | ckpt 20/0 wal 2002.9MB | dead 0 vac 17 run=0 | hnsw 163MB | cpu app 0.95% db 0.31% tei 148.35% | dbmem 502/512MB file 476 anon 17 evmax 4948 | base 70.0
06:54:56  [watch] 청크 97535 (+1082) 원본당 70.0ms | INSERT 2.021ms/건 | ckpt 20/0 wal 2053.7MB | dead 0 vac 17 run=0 | hnsw 165MB | cpu app 0.30% db 0.31% tei 200.52% | dbmem 493/512MB file 467 anon 18 evmax 5014 | base 70.0
06:55:59  [watch] 청크 98522 (+987) 원본당 78.8ms | INSERT 1.938ms/건 | ckpt 20/0 wal 2071.8MB | dead 0 vac 17 run=0 | hnsw 166MB | cpu app 0.39% db 0.04% tei 200.86% | dbmem 493/512MB file 467 anon 18 evmax 5075 | base 70.0
06:57:03  [watch] 청크 99498 (+976) 원본당 78.8ms | INSERT 2.030ms/건 | ckpt 20/0 wal 2081.7MB | dead 0 vac 17 run=0 | hnsw 168MB | cpu app 0.44% db 16.03% tei 167.71% | dbmem 493/512MB file 467 anon 18 evmax 5185 | base 70.0
06:58:06  [watch] 청크 100571 (+1073) 원본당 71.1ms | INSERT 2.034ms/건 | ckpt 20/0 wal 2089.3MB | dead 0 vac 17 run=0 | hnsw 170MB | cpu app 0.79% db 0.26% tei 200.28% | dbmem 493/512MB file 467 anon 18 evmax 5206 | base 70.0
06:59:09  [watch] 청크 101539 (+968) 원본당 78.8ms | INSERT 2.151ms/건 | ckpt 21/0 wal 2189.6MB | dead 0 vac 17 run=0 | hnsw 171MB | cpu app 0.38% db 0.05% tei 200.29% | dbmem 493/512MB file 467 anon 18 evmax 5764 | base 70.0
07:00:12  [watch] 청크 102494 (+955) 원본당 78.8ms | INSERT 2.163ms/건 | ckpt 21/0 wal 2231.2MB | dead 0 vac 17 run=0 | hnsw 173MB | cpu app 0.21% db 26.27% tei 198.94% | dbmem 494/512MB file 467 anon 19 evmax 5782 | base 70.0
07:01:16  [watch] 청크 103573 (+1079) 원본당 71.1ms | INSERT 2.110ms/건 | ckpt 21/0 wal 2251.5MB | dead 0 vac 17 run=0 | hnsw 175MB | cpu app 0.37% db 4.64% tei 199.60% | dbmem 493/512MB file 467 anon 17 evmax 5801 | base 70.0
07:02:19  [watch] 청크 104531 (+958) 원본당 78.8ms | INSERT 2.156ms/건 | ckpt 21/0 wal 2261.4MB | dead 0 vac 17 run=0 | hnsw 176MB | cpu app 0.17% db 0.33% tei 198.79% | dbmem 493/512MB file 467 anon 18 evmax 5890 | base 70.0
07:03:22  [watch] 청크 105492 (+961) 원본당 78.8ms | INSERT 2.321ms/건 | ckpt 22/0 wal 2287.7MB | dead 0 vac 17 run=0 | hnsw 178MB | cpu app 0.62% db 107.01% tei 145.89% | dbmem 507/512MB file 444 anon 55 evmax 6472 | base 70.0
07:04:26  [watch] 청크 106549 (+1057) 원본당 70.0ms | INSERT 2.751ms/건 | ckpt 22/0 wal 2386.4MB | dead 0 vac 17 run=0 | hnsw 180MB | cpu app 0.20% db 4.61% tei 199.37% | dbmem 475/512MB file 449 anon 18 evmax 7185 | base 70.0
07:05:29  [watch] 청크 107522 (+973) 원본당 80.0ms | INSERT 2.153ms/건 | ckpt 22/0 wal 2422.0MB | dead 0 vac 17 run=0 | hnsw 181MB | cpu app 1.12% db 0.42% tei 145.90% | dbmem 479/512MB file 453 anon 18 evmax 7185 | base 70.0
07:06:32  [watch] 청크 108490 (+968) 원본당 78.8ms | INSERT 2.149ms/건 | ckpt 22/0 wal 2438.4MB | dead 0 vac 17 run=0 | hnsw 183MB | cpu app 0.47% db 10.23% tei 189.49% | dbmem 493/512MB file 467 anon 18 evmax 7203 | base 70.0
07:07:36  [watch] 청크 109575 (+1085) 원본당 70.0ms | INSERT 2.135ms/건 | ckpt 22/0 wal 2449.1MB | dead 0 vac 17 run=0 | hnsw 185MB | cpu app 0.36% db 0.02% tei 199.19% | dbmem 492/512MB file 466 anon 17 evmax 7313 | base 70.0
07:08:39  [watch] 청크 110540 (+965) 원본당 80.0ms | INSERT 2.181ms/건 | ckpt 23/0 wal 2505.7MB | dead 0 vac 17 run=0 | hnsw 187MB | cpu app 0.20% db 0.34% tei 200.34% | dbmem 492/512MB file 466 anon 18 evmax 7566 | base 70.0
07:09:42  [watch] 청크 111489 (+949) 원본당 78.8ms | INSERT 2.309ms/건 | ckpt 23/0 wal 2582.5MB | dead 0 vac 18 run=0 | hnsw 188MB | cpu app 0.94% db 0.08% tei 142.29% | dbmem 492/512MB file 466 anon 18 evmax 7882 | base 70.0
07:10:46  [watch] 청크 112469 (+980) 원본당 78.8ms | INSERT 2.184ms/건 | ckpt 23/0 wal 2615.6MB | dead 0 vac 18 run=0 | hnsw 190MB | cpu app 1.32% db 0.13% tei 145.43% | dbmem 493/512MB file 467 anon 18 evmax 7902 | base 70.0
07:11:49  [watch] 청크 113435 (+966) 원본당 80.0ms | INSERT 2.210ms/건 | ckpt 23/0 wal 2631.9MB | dead 0 vac 18 run=0 | hnsw 191MB | cpu app 0.62% db 9.93% tei 179.14% | dbmem 493/512MB file 467 anon 18 evmax 7923 | base 70.0
07:12:52  [watch] 청크 114532 (+1097) 원본당 70.0ms | INSERT 2.220ms/건 | ckpt 23/0 wal 2642.4MB | dead 0 vac 18 run=0 | hnsw 193MB | cpu app 1.09% db 4.33% tei 200.85% | dbmem 491/512MB file 464 anon 18 evmax 8024 | base 70.0
07:13:55  [watch] 청크 115486 (+954) 원본당 78.8ms | INSERT 2.373ms/건 | ckpt 24/0 wal 2734.7MB | dead 0 vac 18 run=0 | hnsw 195MB | cpu app 0.97% db 0.16% tei 140.91% | dbmem 503/512MB file 477 anon 18 evmax 8412 | base 70.0
07:14:59  [watch] 청크 116580 (+1094) 원본당 71.1ms | INSERT 2.240ms/건 | ckpt 24/0 wal 2796.2MB | dead 0 vac 18 run=0 | hnsw 197MB | cpu app 0.36% db 0.10% tei 200.98% | dbmem 492/512MB file 466 anon 18 evmax 8631 | base 70.0
07:16:02  [watch] 청크 117522 (+942) 원본당 78.8ms | INSERT 2.257ms/건 | ckpt 24/0 wal 2820.3MB | dead 0 vac 18 run=0 | hnsw 198MB | cpu app 1.79% db 4.51% tei 144.00% | dbmem 492/512MB file 466 anon 18 evmax 8651 | base 70.0
07:17:05  [watch] 청크 118584 (+1062) 원본당 70.0ms | INSERT 2.442ms/건 | ckpt 24/0 wal 2834.8MB | dead 0 vac 18 run=0 | hnsw 200MB | cpu app 0.86% db 99.82% tei 135.11% | dbmem 493/512MB file 430 anon 54 evmax 9298 | base 70.0
07:18:09  [watch] 청크 119557 (+973) 원본당 78.8ms | INSERT 2.856ms/건 | ckpt 24/0 wal 2843.0MB | dead 0 vac 18 run=0 | hnsw 202MB | cpu app 2.45% db 32.30% tei 201.54% | dbmem 454/512MB file 428 anon 17 evmax 9385 | base 70.0
07:19:12  [watch] 청크 120632 (+1075) 원본당 71.1ms | INSERT 2.477ms/건 | ckpt 25/0 wal 2959.1MB | dead 0 vac 18 run=0 | hnsw 204MB | cpu app 0.19% db 0.06% tei 200.49% | dbmem 491/512MB file 465 anon 18 evmax 9819 | base 70.0
07:20:15  [watch] 청크 121692 (+1060) 원본당 70.0ms | INSERT 2.372ms/건 | ckpt 25/0 wal 3009.1MB | dead 0 vac 18 run=0 | hnsw 205MB | cpu app 0.32% db 0.18% tei 199.83% | dbmem 491/512MB file 465 anon 18 evmax 10038 | base 70.0
07:21:19  [watch] 청크 122659 (+967) 원본당 80.0ms | INSERT 2.362ms/건 | ckpt 25/0 wal 3030.2MB | dead 0 vac 18 run=0 | hnsw 207MB | cpu app 0.89% db 0.12% tei 137.26% | dbmem 507/512MB file 481 anon 18 evmax 10061 | base 70.0
07:22:22  [watch] 청크 123728 (+1069) 원본당 70.0ms | INSERT 2.364ms/건 | ckpt 25/0 wal 3043.3MB | dead 0 vac 18 run=0 | hnsw 209MB | cpu app 0.24% db 0.01% tei 199.98% | dbmem 491/512MB file 465 anon 18 evmax 10164 | base 70.0
07:23:25  [watch] 청크 124685 (+957) 원본당 78.8ms | INSERT 2.381ms/건 | ckpt 26/0 wal 3087.5MB | dead 0 vac 18 run=0 | hnsw 210MB | cpu app 0.21% db 0.25% tei 200.96% | dbmem 492/512MB file 464 anon 19 evmax 10369 | base 70.0
07:24:29  [watch] 청크 125741 (+1056) 원본당 71.1ms | INSERT 2.475ms/건 | ckpt 26/0 wal 3185.8MB | dead 0 vac 18 run=0 | hnsw 212MB | cpu app 0.26% db 0.04% tei 200.47% | dbmem 491/512MB file 465 anon 17 evmax 10818 | base 70.0
07:25:32  [watch] 청크 126713 (+972) 원본당 78.8ms | INSERT 2.352ms/건 | ckpt 26/0 wal 3224.0MB | dead 0 vac 18 run=0 | hnsw 214MB | cpu app 0.22% db 0.54% tei 200.50% | dbmem 491/512MB file 464 anon 18 evmax 10851 | base 70.0
07:26:35  [watch] 청크 127673 (+960) 원본당 78.8ms | INSERT 2.372ms/건 | ckpt 26/0 wal 3243.9MB | dead 0 vac 18 run=0 | hnsw 215MB | cpu app 0.34% db 5.30% tei 201.27% | dbmem 491/512MB file 465 anon 17 evmax 10972 | base 70.0
07:27:39  [watch] 청크 128746 (+1073) 원본당 71.1ms | INSERT 2.374ms/건 | ckpt 26/0 wal 3257.4MB | dead 0 vac 18 run=0 | hnsw 217MB | cpu app 0.19% db 2.90% tei 199.62% | dbmem 491/512MB file 464 anon 18 evmax 11056 | base 70.0
07:28:42  [watch] 청크 129725 (+979) 원본당 78.8ms | INSERT 2.438ms/건 | ckpt 27/0 wal 3330.2MB | dead 0 vac 18 run=0 | hnsw 219MB | cpu app 0.20% db 0.25% tei 200.74% | dbmem 491/512MB file 464 anon 18 evmax 11454 | base 70.0
07:29:45  [watch] 청크 130687 (+962) 원본당 78.8ms | INSERT 2.489ms/건 | ckpt 27/0 wal 3406.7MB | dead 0 vac 18 run=0 | hnsw 220MB | cpu app 3.37% db 0.36% tei 141.39% | dbmem 497/512MB file 471 anon 18 evmax 11957 | base 70.0
07:30:49  [watch] 청크 131755 (+1068) 원본당 71.1ms | INSERT 2.424ms/건 | ckpt 27/0 wal 3446.4MB | dead 0 vac 18 run=0 | hnsw 222MB | cpu app 0.19% db 0.27% tei 197.92% | dbmem 491/512MB file 463 anon 18 evmax 12037 | base 70.0
07:31:52  [watch] 청크 132713 (+958) 원본당 78.8ms | INSERT 4.736ms/건 | ckpt 27/0 wal 3465.6MB | dead 0 vac 18 run=0 | hnsw 224MB | cpu app 0.16% db 99.15% tei 202.61% | dbmem 490/512MB file 426 anon 55 evmax 13046 | base 70.0
07:32:56  [watch] 청크 133677 (+964) 원본당 78.8ms | INSERT 2.741ms/건 | ckpt 27/0 wal 3477.2MB | dead 0 vac 18 run=0 | hnsw 225MB | cpu app 0.86% db 4.29% tei 140.61% | dbmem 471/512MB file 444 anon 18 evmax 13046 | base 70.0
07:33:59  [watch] 청크 134642 (+965) 원본당 80.0ms | INSERT 2.480ms/건 | ckpt 28/0 wal 3571.7MB | dead 0 vac 18 run=0 | hnsw 227MB | cpu app 3.75% db 23.64% tei 186.20% | dbmem 502/512MB file 475 anon 18 evmax 13443 | base 70.0
07:35:02  [watch] 청크 135616 (+974) 원본당 78.8ms | INSERT 2.430ms/건 | ckpt 28/0 wal 3637.6MB | dead 0 vac 18 run=0 | hnsw 229MB | cpu app 0.20% db 28.14% tei 202.51% | dbmem 491/512MB file 463 anon 18 evmax 13770 | base 70.0
07:36:06  [watch] 청크 136587 (+971) 원본당 78.8ms | INSERT 2.432ms/건 | ckpt 28/0 wal 3673.9MB | dead 0 vac 18 run=0 | hnsw 231MB | cpu app 0.35% db 4.55% tei 200.51% | dbmem 490/512MB file 463 anon 17 evmax 13993 | base 70.0
07:37:09  [watch] 청크 137666 (+1079) 원본당 71.1ms | INSERT 2.449ms/건 | ckpt 28/0 wal 3691.7MB | dead 0 vac 18 run=0 | hnsw 232MB | cpu app 0.35% db 0.36% tei 200.48% | dbmem 490/512MB file 463 anon 18 evmax 14023 | base 70.0
07:38:12  [watch] 청크 138707 (+1041) 원본당 70.0ms | INSERT 2.454ms/건 | ckpt 29/0 wal 3704.2MB | dead 0 vac 18 run=0 | hnsw 234MB | cpu app 0.39% db 3.07% tei 199.85% | dbmem 490/512MB file 463 anon 18 evmax 14050 | base 70.0
07:39:16  [watch] 청크 139664 (+957) 원본당 78.8ms | INSERT 2.566ms/건 | ckpt 29/0 wal 3819.8MB | dead 0 vac 19 run=0 | hnsw 236MB | cpu app 0.50% db 0.13% tei 195.54% | dbmem 496/512MB file 469 anon 18 evmax 14622 | base 70.0
07:40:19  [watch] 청크 140647 (+983) 원본당 80.0ms | INSERT 2.445ms/건 | ckpt 29/0 wal 3877.7MB | dead 0 vac 19 run=0 | hnsw 237MB | cpu app 0.89% db 28.54% tei 140.31% | dbmem 490/512MB file 464 anon 18 evmax 14931 | base 70.0
07:41:22  [watch] 청크 141600 (+953) 원본당 78.8ms | INSERT 2.524ms/건 | ckpt 29/0 wal 3908.0MB | dead 0 vac 19 run=0 | hnsw 239MB | cpu app 0.67% db 6.62% tei 200.73% | dbmem 492/512MB file 465 anon 18 evmax 15073 | base 70.0
07:42:26  [watch] 청크 142682 (+1082) 원본당 70.0ms | INSERT 2.438ms/건 | ckpt 29/0 wal 3926.5MB | dead 0 vac 19 run=0 | hnsw 241MB | cpu app 0.36% db 0.05% tei 200.49% | dbmem 490/512MB file 463 anon 17 evmax 15207 | base 70.0
07:43:29  [watch] 청크 143644 (+962) 원본당 80.0ms | INSERT 2.475ms/건 | ckpt 30/0 wal 3971.9MB | dead 0 vac 19 run=0 | hnsw 242MB | cpu app 0.36% db 0.15% tei 199.08% | dbmem 492/512MB file 463 anon 20 evmax 15395 | base 70.0
07:44:32  [watch] 청크 144604 (+960) 원본당 78.8ms | INSERT 2.576ms/건 | ckpt 30/0 wal 4069.2MB | dead 0 vac 19 run=0 | hnsw 244MB | cpu app 0.86% db 35.83% tei 200.26% | dbmem 499/512MB file 472 anon 18 evmax 15722 | base 70.0
07:45:36  [watch] 청크 145667 (+1063) 원본당 70.0ms | INSERT 2.560ms/건 | ckpt 30/0 wal 4123.7MB | dead 0 vac 19 run=0 | hnsw 246MB | cpu app 2.67% db 0.14% tei 199.67% | dbmem 490/512MB file 463 anon 18 evmax 16071 | base 70.0
07:46:39  [watch] 청크 146630 (+963) 원본당 80.0ms | INSERT 2.471ms/건 | ckpt 30/0 wal 4149.4MB | dead 0 vac 19 run=0 | hnsw 247MB | cpu app 0.18% db 0.08% tei 199.75% | dbmem 489/512MB file 463 anon 17 evmax 16164 | base 70.0
07:47:42  [watch] 청크 147585 (+955) 원본당 78.8ms | INSERT 2.516ms/건 | ckpt 30/0 wal 4165.6MB | dead 0 vac 19 run=0 | hnsw 249MB | cpu app 0.18% db 27.00% tei 200.95% | dbmem 491/512MB file 464 anon 18 evmax 16304 | base 70.0
07:48:46  [watch] 청크 148661 (+1076) 원본당 71.1ms | INSERT 6.414ms/건 | ckpt 31/0 wal 4254.5MB | dead 0 vac 19 run=0 | hnsw 251MB | cpu app 0.33% db 99.69% tei 198.86% | dbmem 489/512MB file 425 anon 55 evmax 18109 | base 70.0
07:49:49  [watch] 청크 149614 (+953) 원본당 78.8ms | INSERT 3.161ms/건 | ckpt 31/0 wal 4331.2MB | dead 0 vac 19 run=0 | hnsw 252MB | cpu app 0.19% db 4.29% tei 202.05% | dbmem 479/512MB file 452 anon 17 evmax 18343 | base 70.0
07:50:53  [watch] 청크 150594 (+980) 원본당 78.8ms | INSERT 2.481ms/건 | ckpt 31/0 wal 4373.0MB | dead 0 vac 19 run=0 | hnsw 254MB | cpu app 0.33% db 0.02% tei 198.97% | dbmem 489/512MB file 463 anon 17 evmax 18537 | base 70.0
07:51:56  [watch] 청크 151550 (+956) 원본당 80.0ms | INSERT 2.501ms/건 | ckpt 31/0 wal 4396.4MB | dead 0 vac 19 run=0 | hnsw 255MB | cpu app 0.34% db 4.03% tei 191.80% | dbmem 492/512MB file 465 anon 18 evmax 18693 | base 70.0
07:52:59  [watch] 청크 152505 (+955) 원본당 78.8ms | INSERT 2.521ms/건 | ckpt 31/0 wal 4410.7MB | dead 0 vac 19 run=0 | hnsw 257MB | cpu app 1.57% db 35.80% tei 201.29% | dbmem 491/512MB file 464 anon 17 evmax 18798 | base 70.0
07:54:03  [watch] 청크 153486 (+981) 원본당 80.0ms | INSERT 2.621ms/건 | ckpt 32/0 wal 4508.7MB | dead 0 vac 19 run=0 | hnsw 259MB | cpu app 0.20% db 31.51% tei 201.05% | dbmem 499/512MB file 472 anon 18 evmax 19184 | base 70.0
07:55:06  [watch] 청크 154538 (+1052) 원본당 70.0ms | INSERT 2.629ms/건 | ckpt 32/0 wal 4588.6MB | dead 0 vac 19 run=0 | hnsw 261MB | cpu app 1.05% db 28.53% tei 203.14% | dbmem 491/512MB file 464 anon 18 evmax 19470 | base 70.0
07:56:09  [watch] 청크 155532 (+994) 원본당 78.8ms | INSERT 2.508ms/건 | ckpt 32/0 wal 4625.4MB | dead 0 vac 19 run=0 | hnsw 262MB | cpu app 0.44% db 0.02% tei 175.27% | dbmem 493/512MB file 466 anon 18 evmax 19686 | base 70.0
07:57:13  [watch] 청크 156605 (+1073) 원본당 71.1ms | INSERT 2.538ms/건 | ckpt 32/0 wal 4649.7MB | dead 0 vac 19 run=1 | hnsw 264MB | cpu app 3.86% db 4.45% tei 201.13% | dbmem 509/512MB file 482 anon 18 evmax 19959 | base 70.0
07:58:16  [watch] 청크 157568 (+963) 원본당 78.8ms | INSERT 2.588ms/건 | ckpt 33/0 wal 4663.2MB | dead 0 vac 19 run=0 | hnsw 266MB | cpu app 0.20% db 30.83% tei 199.42% | dbmem 502/512MB file 475 anon 18 evmax 20152 | base 70.0
07:59:19  [watch] 청크 158639 (+1071) 원본당 70.0ms | INSERT 2.750ms/건 | ckpt 33/0 wal 4792.2MB | dead 0 vac 19 run=0 | hnsw 267MB | cpu app 0.18% db 0.19% tei 199.86% | dbmem 488/512MB file 461 anon 18 evmax 20964 | base 70.0
08:00:23  [watch] 청크 159612 (+973) 원본당 80.0ms | INSERT 2.575ms/건 | ckpt 33/0 wal 4852.2MB | dead 0 vac 19 run=0 | hnsw 269MB | cpu app 0.36% db 0.14% tei 200.96% | dbmem 488/512MB file 462 anon 17 evmax 21296 | base 70.0
08:01:26  [watch] 청크 160579 (+967) 원본당 78.8ms | INSERT 2.584ms/건 | ckpt 33/0 wal 4886.1MB | dead 0 vac 19 run=0 | hnsw 271MB | cpu app 0.39% db 4.45% tei 199.70% | dbmem 488/512MB file 461 anon 17 evmax 21413 | base 70.0
08:02:30  [watch] 청크 161539 (+960) 원본당 78.8ms | INSERT 2.534ms/건 | ckpt 33/0 wal 4906.7MB | dead 0 vac 19 run=0 | hnsw 272MB | cpu app 0.19% db 28.77% tei 202.09% | dbmem 491/512MB file 464 anon 18 evmax 21549 | base 70.0
08:03:33  [watch] 청크 162636 (+1097) 원본당 71.1ms | INSERT 2.619ms/건 | ckpt 34/0 wal 4972.5MB | dead 0 vac 19 run=0 | hnsw 274MB | cpu app 0.21% db 0.17% tei 200.69% | dbmem 488/512MB file 461 anon 17 evmax 21853 | base 70.0
08:04:37  [watch] 청크 163594 (+958) 원본당 78.8ms | INSERT 2.807ms/건 | ckpt 34/0 wal 5067.4MB | dead 0 vac 19 run=0 | hnsw 276MB | cpu app 2.95% db 0.22% tei 199.30% | dbmem 488/512MB file 462 anon 17 evmax 22289 | base 70.0
08:05:40  [watch] 청크 164561 (+967) 원본당 80.0ms | INSERT 2.710ms/건 | ckpt 34/0 wal 5121.2MB | dead 0 vac 19 run=0 | hnsw 277MB | cpu app 0.69% db 30.15% tei 200.61% | dbmem 489/512MB file 462 anon 18 evmax 22500 | base 70.0
08:06:44  [watch] 청크 165535 (+974) 원본당 78.8ms | INSERT 8.286ms/건 | ckpt 34/0 wal 5152.6MB | dead 0 vac 19 run=0 | hnsw 279MB | cpu app 0.35% db 105.38% tei 200.12% | dbmem 488/512MB file 424 anon 54 evmax 24434 | base 70.0
08:07:47  [watch] 청크 166471 (+936) 원본당 80.0ms | INSERT 9.433ms/건 | ckpt 34/0 wal 5171.1MB | dead 0 vac 19 run=0 | hnsw 281MB | cpu app 0.36% db 0.22% tei 198.86% | dbmem 488/512MB file 461 anon 18 evmax 25184 | base 70.0
08:08:50  [watch] 청크 167437 (+966) 원본당 78.8ms | INSERT 2.991ms/건 | ckpt 35/0 wal 5261.0MB | dead 0 vac 19 run=0 | hnsw 282MB | cpu app 0.52% db 0.13% tei 200.30% | dbmem 488/512MB file 461 anon 18 evmax 25671 | base 70.0
08:09:54  [watch] 청크 168395 (+958) 원본당 80.0ms | INSERT 3.108ms/건 | ckpt 35/0 wal 5344.4MB | dead 0 vac 19 run=0 | hnsw 284MB | cpu app 0.37% db 3.99% tei 201.40% | dbmem 488/512MB file 461 anon 18 evmax 26076 | base 70.0
08:10:57  [watch] 청크 169361 (+966) 원본당 78.8ms | INSERT 2.844ms/건 | ckpt 35/0 wal 5392.2MB | dead 0 vac 19 run=0 | hnsw 285MB | cpu app 0.58% db 10.74% tei 129.74% | dbmem 496/512MB file 469 anon 18 evmax 26506 | base 70.0
08:12:01  [watch] 청크 170433 (+1072) 원본당 71.1ms | INSERT 2.899ms/건 | ckpt 35/0 wal 5422.8MB | dead 0 vac 19 run=0 | hnsw 287MB | cpu app 2.63% db 0.19% tei 201.03% | dbmem 487/512MB file 460 anon 18 evmax 26755 | base 70.0
08:13:04  [watch] 청크 171409 (+976) 원본당 78.8ms | INSERT 2.669ms/건 | ckpt 35/0 wal 5439.6MB | dead 0 vac 19 run=0 | hnsw 289MB | cpu app 0.34% db 0.01% tei 200.29% | dbmem 487/512MB file 460 anon 18 evmax 26902 | base 70.0
08:14:08  [watch] 청크 172372 (+963) 원본당 78.8ms | INSERT 3.289ms/건 | ckpt 36/0 wal 5551.6MB | dead 0 vac 19 run=0 | hnsw 290MB | cpu app 0.36% db 0.18% tei 201.14% | dbmem 487/512MB file 460 anon 18 evmax 27429 | base 70.0
08:15:11  [watch] 청크 173336 (+964) 원본당 80.0ms | INSERT 4.525ms/건 | ckpt 36/0 wal 5626.5MB | dead 0 vac 19 run=0 | hnsw 292MB | cpu app 0.19% db 4.48% tei 201.24% | dbmem 496/512MB file 468 anon 18 evmax 28241 | base 70.0
08:16:14  [watch] 청크 174303 (+967) 원본당 78.8ms | INSERT 3.842ms/건 | ckpt 36/0 wal 5669.8MB | dead 0 vac 20 run=0 | hnsw 294MB | cpu app 0.23% db 0.05% tei 199.51% | dbmem 493/512MB file 465 anon 18 evmax 28549 | base 70.0
08:17:18  [watch] 청크 175382 (+1079) 원본당 71.1ms | INSERT 2.742ms/건 | ckpt 36/0 wal 5698.2MB | dead 0 vac 20 run=0 | hnsw 296MB | cpu app 0.35% db 0.12% tei 201.84% | dbmem 487/512MB file 460 anon 18 evmax 28715 | base 70.0
08:18:21  [watch] 청크 176334 (+952) 원본당 78.8ms | INSERT 2.678ms/건 | ckpt 37/0 wal 5732.5MB | dead 0 vac 20 run=0 | hnsw 297MB | cpu app 0.91% db 21.99% tei 130.34% | dbmem 502/512MB file 475 anon 18 evmax 28833 | base 70.0
08:19:25  [watch] 청크 177301 (+967) 원본당 78.8ms | INSERT 3.041ms/건 | ckpt 37/0 wal 5847.5MB | dead 0 vac 20 run=0 | hnsw 299MB | cpu app 1.01% db 0.05% tei 75.03% | dbmem 502/512MB file 475 anon 18 evmax 29466 | base 70.0
08:20:28  [watch] 청크 178291 (+990) 원본당 80.0ms | INSERT 3.076ms/건 | ckpt 37/0 wal 5913.4MB | dead 0 vac 20 run=0 | hnsw 300MB | cpu app 0.83% db 5.13% tei 131.68% | dbmem 487/512MB file 460 anon 18 evmax 29787 | base 70.0
08:21:31  [watch] 청크 179351 (+1060) 원본당 70.0ms | INSERT 2.698ms/건 | ckpt 37/0 wal 5956.3MB | dead 0 vac 20 run=0 | hnsw 302MB | cpu app 0.36% db 0.04% tei 201.39% | dbmem 487/512MB file 460 anon 18 evmax 29884 | base 70.0
08:22:35  [watch] 청크 180289 (+938) 원본당 80.0ms | INSERT 2.954ms/건 | ckpt 37/0 wal 5979.5MB | dead 0 vac 20 run=0 | hnsw 304MB | cpu app 0.21% db 32.58% tei 198.18% | dbmem 493/512MB file 466 anon 18 evmax 30059 | base 70.0
08:23:38  [watch] 청크 181371 (+1082) 원본당 70.0ms | INSERT 3.475ms/건 | ckpt 38/0 wal 6060.0MB | dead 0 vac 20 run=0 | hnsw 306MB | cpu app 0.72% db 0.05% tei 198.69% | dbmem 487/512MB file 460 anon 17 evmax 30512 | base 70.0
08:24:42  [watch] 청크 182338 (+967) 원본당 78.8ms | INSERT 3.822ms/건 | ckpt 38/0 wal 6154.0MB | dead 0 vac 20 run=0 | hnsw 307MB | cpu app 0.20% db 0.04% tei 201.31% | dbmem 487/512MB file 460 anon 18 evmax 31048 | base 70.0
08:25:45  [watch] 청크 183274 (+936) 원본당 80.0ms | INSERT 4.333ms/건 | ckpt 38/0 wal 6209.2MB | dead 0 vac 20 run=0 | hnsw 309MB | cpu app 0.69% db 6.48% tei 75.37% | dbmem 501/512MB file 473 anon 18 evmax 31541 | base 70.0
