ts,load1,app_cpu,db_cpu,nginx_cpu,redis_cpu,app_mem,hik_active,hik_pending,hik_idle,tomcat_busy,tomcat_cur,heap_used_mb,pg_active,pg_idle_tx,pg_waiting,pg_total
23:42:33,4.07,0.21,0.02,0.00,0.37,561.9MiB,0.0,0.0,10.0,,,141,1,1,0,11
23:42:40,3.83,69.65,4.28,1.53,0.91,561.7MiB,1.0,0.0,9.0,,,91,1,0,0,11
23:42:48,3.32,85.86,10.99,1.88,1.03,562MiB,0.0,0.0,10.0,,,134,1,1,0,11
23:42:56,3.45,95.20,9.26,2.79,1.11,561.9MiB,1.0,0.0,9.0,,,95,1,1,0,11
23:43:04,3.76,109.53,15.66,3.57,1.25,561.8MiB,1.0,0.0,9.0,,,95,1,0,0,11
23:43:11,3.62,122.59,13.11,4.05,3.19,561.8MiB,0.0,0.0,10.0,,,126,1,1,0,11
23:43:19,3.29,137.96,20.41,5.10,1.47,562.3MiB,2.0,0.0,8.0,,,141,1,2,0,11
23:43:27,2.86,145.42,17.63,5.59,1.62,561.9MiB,1.0,0.0,9.0,,,114,1,1,0,11
23:43:35,3.03,101.66,23.31,44.33,1.55,562.3MiB,1.0,0.0,9.0,,,121,1,0,0,11
23:43:42,2.64,110.14,19.38,29.14,1.45,561.9MiB,1.0,0.0,9.0,,,135,1,0,0,11
23:43:50,2.51,103.34,23.13,43.93,1.50,561.8MiB,0.0,0.0,10.0,,,110,1,0,0,11
23:43:58,2.12,112.96,20.42,20.64,1.51,562.1MiB,4.0,0.0,6.0,,,145,1,0,0,11
23:44:06,1.95,112.05,24.42,28.81,1.55,561.8MiB,0.0,0.0,10.0,,,146,1,0,0,11
23:44:14,1.65,104.79,19.43,13.09,1.40,561.8MiB,0.0,0.0,10.0,,,114,2,1,0,11
23:44:21,1.52,118.66,21.27,7.10,3.52,561.9MiB,2.0,0.0,7.0,,,125,1,0,0,11
23:44:29,1.28,117.05,20.76,6.14,1.51,562MiB,0.0,0.0,10.0,,,143,1,0,0,11
23:44:37,1.09,114.47,20.62,6.10,1.50,562.2MiB,0.0,0.0,10.0,,,148,1,0,0,11
23:44:45,1.56,117.19,20.92,18.07,1.51,562MiB,0.0,0.0,10.0,,,102,1,0,0,11
23:44:52,1.98,101.41,19.56,47.32,3.55,562MiB,1.0,0.0,9.0,,,126,1,0,0,11
23:45:00,1.82,106.58,19.50,5.84,1.42,562MiB,0.0,0.0,10.0,,,146,1,0,0,11
23:45:08,1.54,100.53,18.88,47.92,1.51,562MiB,0.0,0.0,10.0,,,156,1,1,0,11
23:45:16,1.42,112.45,21.03,6.23,1.48,562.2MiB,0.0,0.0,10.0,,,148,2,0,0,11
23:45:23,1.28,117.21,22.32,26.71,1.60,562MiB,1.0,0.0,9.0,,,130,4,0,0,11
23:45:31,1.26,99.75,17.71,5.18,1.33,562MiB,0.0,0.0,10.0,,,148,1,1,0,11
23:45:39,1.06,89.28,16.61,4.84,1.26,562MiB,0.0,0.0,10.0,,,133,1,0,0,11
23:45:47,1.14,29.67,6.00,1.72,0.69,562MiB,0.0,0.0,10.0,,,152,1,0,0,11
23:45:54,0.96,0.23,0.00,0.00,0.37,561.9MiB,0.0,0.0,10.0,,,147,1,0,0,11
23:46:02,0.81,0.22,0.02,0.00,2.14,561.9MiB,0.0,0.0,10.0,,,152,1,0,0,11
23:46:10,0.75,0.23,0.01,0.00,0.39,561.9MiB,0.0,0.0,10.0,,,89,1,0,0,11
23:46:18,0.63,0.18,0.00,0.00,0.38,561.9MiB,0.0,0.0,10.0,,,94,1,0,0,11
23:46:26,0.58,0.20,0.32,0.00,0.38,561.9MiB,0.0,0.0,10.0,,,100,1,0,0,11
23:46:33,0.49,0.20,3.90,0.00,2.10,561.9MiB,0.0,0.0,10.0,,,105,1,0,0,11
23:46:41,0.45,0.18,0.00,0.00,0.39,561.9MiB,0.0,0.0,10.0,,,111,1,0,0,11
23:46:49,0.38,2.57,3.92,0.00,0.40,561.9MiB,0.0,0.0,10.0,,,116,1,0,0,11
23:46:57,0.35,0.19,0.00,0.00,0.37,553.2MiB,0.0,0.0,10.0,,,122,1,0,0,11
23:47:04,0.30,0.20,3.98,0.00,0.37,553.2MiB,0.0,0.0,10.0,,,128,1,0,0,11
23:47:12,0.25,0.19,0.00,0.00,0.38,553.2MiB,0.0,0.0,10.0,,,133,1,0,0,11
