ts,load1,app_cpu,db_cpu,nginx_cpu,redis_cpu,app_mem,hik_active,hik_pending,hik_idle,tomcat_busy,tomcat_cur,heap_used_mb,pg_active,pg_idle_tx,pg_waiting,pg_total
04:59:47,0.02,0.24,0.01,0.00,0.42,722.2MiB,1.0,0.0,9.0,,,240,2,0,0,11
04:59:55,0.09,74.99,55.38,0.87,0.80,723.6MiB,1.0,0.0,9.0,,,254,1,1,0,11
05:00:03,0.31,74.81,52.47,0.86,0.84,724.2MiB,1.0,0.0,9.0,,,259,1,1,0,11
05:00:10,0.45,74.58,52.62,0.86,0.80,723.9MiB,1.0,0.0,9.0,,,222,1,2,0,11
05:00:18,0.84,74.15,52.05,0.83,0.80,723.8MiB,2.0,0.0,8.0,,,254,2,0,0,11
05:00:26,1.02,74.67,52.80,0.86,0.85,724.1MiB,1.0,0.0,9.0,,,314,1,1,0,11
05:00:34,1.01,77.43,53.06,0.87,0.82,724.2MiB,1.0,0.0,9.0,,,309,1,1,0,11
05:00:42,1.01,73.95,53.07,0.85,0.80,724.3MiB,1.0,0.0,9.0,,,284,1,1,0,11
05:00:49,1.01,73.07,52.06,0.81,0.81,724.8MiB,1.0,0.0,9.0,,,285,2,1,0,11
05:00:57,1.01,74.99,53.79,0.81,0.79,724.5MiB,1.0,0.0,9.0,,,292,2,0,0,11
05:01:05,1.01,76.04,53.00,0.83,3.05,724.2MiB,1.0,0.0,9.0,,,266,1,0,0,11
05:01:13,1.00,75.26,57.03,0.79,0.80,729.9MiB,2.0,0.0,8.0,,,115,1,3,0,11
