13:51:39  watchdog: 390분 뒤 강제 정지 예약
13:51:39  시작 코퍼스 0 청크 / 원본 200016 / TEI 상한 2.0 고정
13:51:42  ◆ 앱 기동 — 연속 색인 시작(1회차)
15:47:17  [watch] 청크 134401 (+1197) 원본당 63.0ms | INSERT 2.363ms/건 | ckpt 23/0 wal 3073.2MB | dead 0 vac 16 run=0 | hnsw 226MB | cpu app 0.34% db 0.12% tei 199.96% | base 63.0
15:48:20  [watch] 청크 135616 (+1215) 원본당 63.0ms | INSERT 2.320ms/건 | ckpt 23/0 wal 3085.4MB | dead 0 vac 16 run=0 | hnsw 228MB | cpu app 0.38% db 0.56% tei 201.46% | base 63.0
15:49:23  [watch] 청크 136708 (+1092) 원본당 70.0ms | INSERT 2.413ms/건 | ckpt 24/0 wal 3157.5MB | dead 0 vac 16 run=0 | hnsw 230MB | cpu app 0.63% db 17.62% tei 172.81% | base 63.0
15:50:26  [watch] 청크 138018 (+1310) 원본당 57.3ms | INSERT 2.495ms/건 | ckpt 24/0 wal 3255.2MB | dead 0 vac 16 run=0 | hnsw 232MB | cpu app 0.36% db 0.04% tei 200.58% | base 63.0
15:51:29  [watch] 청크 139191 (+1173) 원본당 63.0ms | INSERT 2.443ms/건 | ckpt 24/0 wal 3292.2MB | dead 0 vac 16 run=0 | hnsw 234MB | cpu app 0.36% db 28.66% tei 198.62% | base 63.0
15:52:33  [watch] 청크 140393 (+1202) 원본당 63.0ms | INSERT 3.791ms/건 | ckpt 24/0 wal 3311.3MB | dead 0 vac 16 run=0 | hnsw 236MB | cpu app 0.62% db 113.20% tei 148.57% | base 63.0
15:53:36  [watch] 청크 141600 (+1207) 원본당 64.0ms | INSERT 2.471ms/건 | ckpt 24/0 wal 3322.8MB | dead 0 vac 16 run=0 | hnsw 238MB | cpu app 0.89% db 0.04% tei 146.59% | base 63.0
15:54:39  [watch] 청크 142799 (+1199) 원본당 63.0ms | INSERT 2.419ms/건 | ckpt 25/0 wal 3421.3MB | dead 0 vac 16 run=0 | hnsw 240MB | cpu app 0.61% db 15.40% tei 167.94% | base 63.0
15:55:42  [watch] 청크 144015 (+1216) 원본당 63.0ms | INSERT 2.405ms/건 | ckpt 25/0 wal 3500.3MB | dead 0 vac 16 run=0 | hnsw 242MB | cpu app 0.45% db 0.04% tei 187.59% | base 63.0
15:56:45  [watch] 청크 145311 (+1296) 원본당 57.3ms | INSERT 2.399ms/건 | ckpt 25/0 wal 3539.6MB | dead 0 vac 16 run=0 | hnsw 244MB | cpu app 2.44% db 0.03% tei 201.36% | base 63.0
15:57:48  [watch] 청크 146511 (+1200) 원본당 63.0ms | INSERT 2.379ms/건 | ckpt 25/0 wal 3557.7MB | dead 0 vac 16 run=0 | hnsw 246MB | cpu app 0.20% db 4.06% tei 198.87% | base 63.0
15:58:51  [watch] 청크 147708 (+1197) 원본당 63.0ms | INSERT 2.406ms/건 | ckpt 25/0 wal 3569.1MB | dead 0 vac 16 run=0 | hnsw 248MB | cpu app 0.81% db 0.18% tei 143.06% | base 63.0
15:59:54  [watch] 청크 149024 (+1316) 원본당 57.3ms | INSERT 2.550ms/건 | ckpt 26/0 wal 3699.2MB | dead 0 vac 16 run=0 | hnsw 250MB | cpu app 0.42% db 0.04% tei 199.66% | base 63.0
16:00:57  [watch] 청크 150219 (+1195) 원본당 63.0ms | INSERT 2.457ms/건 | ckpt 26/0 wal 3764.3MB | dead 0 vac 16 run=0 | hnsw 252MB | cpu app 3.22% db 4.60% tei 200.62% | base 63.0
16:02:01  [watch] 청크 151313 (+1094) 원본당 71.1ms | INSERT 2.743ms/건 | ckpt 26/0 wal 3793.3MB | dead 0 vac 16 run=0 | hnsw 254MB | cpu app 0.36% db 0.55% tei 199.15% | base 63.0
16:03:04  [watch] 청크 152505 (+1192) 원본당 63.0ms | INSERT 2.427ms/건 | ckpt 26/0 wal 3811.4MB | dead 0 vac 16 run=0 | hnsw 256MB | cpu app 0.64% db 0.19% tei 146.43% | base 63.0
16:04:07  [watch] 청크 153714 (+1209) 원본당 63.0ms | INSERT 2.443ms/건 | ckpt 27/0 wal 3840.9MB | dead 0 vac 16 run=0 | hnsw 258MB | cpu app 0.97% db 4.20% tei 129.60% | base 63.0
16:05:10  [watch] 청크 154910 (+1196) 원본당 63.0ms | INSERT 2.585ms/건 | ckpt 27/0 wal 3968.1MB | dead 0 vac 16 run=0 | hnsw 260MB | cpu app 2.47% db 0.05% tei 135.81% | base 63.0
16:06:13  [watch] 청크 156130 (+1220) 원본당 63.0ms | INSERT 6.276ms/건 | ckpt 27/0 wal 4027.3MB | dead 0 vac 16 run=0 | hnsw 262MB | cpu app 0.18% db 104.76% tei 200.49% | base 63.0
16:07:16  [watch] 청크 157324 (+1194) 원본당 63.0ms | INSERT 3.892ms/건 | ckpt 27/0 wal 4056.5MB | dead 0 vac 16 run=0 | hnsw 264MB | cpu app 0.35% db 0.23% tei 199.94% | base 63.0
16:08:20  [watch] 청크 158509 (+1185) 원본당 64.0ms | INSERT 2.516ms/건 | ckpt 27/0 wal 4074.6MB | dead 0 vac 16 run=0 | hnsw 267MB | cpu app 0.36% db 0.20% tei 200.00% | base 63.0
16:09:23  [watch] 청크 159732 (+1223) 원본당 63.0ms | INSERT 2.472ms/건 | ckpt 28/0 wal 4135.7MB | dead 0 vac 16 run=0 | hnsw 268MB | cpu app 2.31% db 32.63% tei 201.42% | base 63.0
16:10:26  [watch] 청크 160935 (+1203) 원본당 63.0ms | INSERT 2.743ms/건 | ckpt 28/0 wal 4245.1MB | dead 0 vac 16 run=0 | hnsw 271MB | cpu app 0.36% db 9.72% tei 200.67% | base 63.0
16:11:29  [watch] 청크 162269 (+1334) 원본당 57.3ms | INSERT 2.596ms/건 | ckpt 28/0 wal 4302.5MB | dead 0 vac 16 run=0 | hnsw 273MB | cpu app 0.19% db 0.04% tei 201.43% | base 63.0
16:12:32  [watch] 청크 163475 (+1206) 원본당 63.0ms | INSERT 2.588ms/건 | ckpt 28/0 wal 4329.1MB | dead 0 vac 16 run=0 | hnsw 275MB | cpu app 0.20% db 0.20% tei 199.62% | base 63.0
16:13:35  [watch] 청크 164676 (+1201) 원본당 63.0ms | INSERT 2.489ms/건 | ckpt 28/0 wal 4344.8MB | dead 0 vac 17 run=0 | hnsw 277MB | cpu app 2.43% db 0.03% tei 200.35% | base 63.0
16:14:38  [watch] 청크 165891 (+1215) 원본당 63.0ms | INSERT 2.748ms/건 | ckpt 29/0 wal 4447.3MB | dead 0 vac 17 run=0 | hnsw 279MB | cpu app 0.18% db 0.03% tei 199.23% | base 63.0
16:15:42  [watch] 청크 167073 (+1182) 원본당 64.0ms | INSERT 3.264ms/건 | ckpt 29/0 wal 4537.7MB | dead 0 vac 17 run=0 | hnsw 281MB | cpu app 0.38% db 33.96% tei 139.02% | base 63.0
16:16:45  [watch] 청크 168278 (+1205) 원본당 63.0ms | INSERT 2.554ms/건 | ckpt 29/0 wal 4582.4MB | dead 0 vac 17 run=0 | hnsw 283MB | cpu app 0.21% db 30.09% tei 137.15% | base 63.0
16:17:48  [watch] 청크 169593 (+1315) 원본당 57.3ms | INSERT 2.563ms/건 | ckpt 29/0 wal 4608.6MB | dead 0 vac 17 run=0 | hnsw 285MB | cpu app 0.33% db 0.01% tei 200.82% | base 63.0
16:18:51  [watch] 청크 170800 (+1207) 원본당 63.0ms | INSERT 2.524ms/건 | ckpt 29/0 wal 4623.0MB | dead 0 vac 17 run=0 | hnsw 287MB | cpu app 0.36% db 0.02% tei 199.21% | base 63.0
16:19:54  [watch] 청크 172015 (+1215) 원본당 63.0ms | INSERT 2.700ms/건 | ckpt 30/0 wal 4757.0MB | dead 0 vac 17 run=0 | hnsw 289MB | cpu app 0.32% db 20.18% tei 200.71% | base 63.0
16:20:57  [watch] 청크 173217 (+1202) 원본당 63.0ms | INSERT 2.679ms/건 | ckpt 30/0 wal 4832.0MB | dead 0 vac 17 run=0 | hnsw 291MB | cpu app 0.48% db 0.07% tei 133.93% | base 63.0
16:22:01  [watch] 청크 174303 (+1086) 원본당 70.0ms | INSERT 9.325ms/건 | ckpt 30/0 wal 4868.2MB | dead 0 vac 17 run=0 | hnsw 293MB | cpu app 0.32% db 105.33% tei 199.73% | base 63.0
16:23:04  [watch] 청크 175382 (+1079) 원본당 71.1ms | INSERT 7.107ms/건 | ckpt 30/0 wal 4890.1MB | dead 0 vac 17 run=0 | hnsw 295MB | cpu app 0.33% db 29.37% tei 202.05% | base 63.0
16:24:07  [watch] 청크 176685 (+1303) 원본당 57.3ms | INSERT 2.743ms/건 | ckpt 31/0 wal 4942.2MB | dead 0 vac 17 run=0 | hnsw 297MB | cpu app 0.23% db 0.10% tei 200.70% | base 63.0
16:25:10  [watch] 청크 177803 (+1118) 원본당 70.0ms | INSERT 3.917ms/건 | ckpt 31/0 wal 5058.4MB | dead 0 vac 17 run=0 | hnsw 299MB | cpu app 0.35% db 4.83% tei 201.51% | base 63.0
16:26:13  [watch] 청크 178997 (+1194) 원본당 63.0ms | INSERT 3.361ms/건 | ckpt 31/0 wal 5126.3MB | dead 0 vac 17 run=0 | hnsw 301MB | cpu app 0.37% db 31.10% tei 201.73% | base 63.0
16:27:16  [watch] 청크 180289 (+1292) 원본당 57.3ms | INSERT 3.225ms/건 | ckpt 31/0 wal 5165.9MB | dead 0 vac 17 run=0 | hnsw 303MB | cpu app 0.40% db 0.05% tei 200.40% | base 63.0
16:28:19  [watch] 청크 181494 (+1205) 원본당 63.0ms | INSERT 3.491ms/건 | ckpt 31/0 wal 5185.9MB | dead 0 vac 17 run=0 | hnsw 305MB | cpu app 0.42% db 26.67% tei 60.04% | base 63.0
16:29:23  [watch] 청크 182682 (+1188) 원본당 64.0ms | INSERT 6.067ms/건 | ckpt 32/0 wal 5263.0MB | dead 0 vac 17 run=0 | hnsw 307MB | cpu app 0.69% db 6.43% tei 66.80% | base 63.0
16:30:26  [watch] 청크 183875 (+1193) 원본당 63.0ms | INSERT 4.836ms/건 | ckpt 32/0 wal 5373.7MB | dead 0 vac 17 run=0 | hnsw 309MB | cpu app 0.47% db 6.13% tei 190.84% | base 63.0
16:31:29  [watch] 청크 185068 (+1193) 원본당 63.0ms | INSERT 6.687ms/건 | ckpt 32/0 wal 5433.4MB | dead 0 vac 17 run=0 | hnsw 311MB | cpu app 0.19% db 0.12% tei 200.17% | base 63.0
16:32:32  [watch] 청크 186154 (+1086) 원본당 70.0ms | INSERT 4.664ms/건 | ckpt 32/0 wal 5464.0MB | dead 0 vac 17 run=0 | hnsw 313MB | cpu app 0.43% db 7.27% tei 199.56% | base 63.0
16:33:35  [watch] 청크 187347 (+1193) 원본당 63.0ms | INSERT 5.550ms/건 | ckpt 32/0 wal 5484.4MB | dead 0 vac 17 run=0 | hnsw 315MB | cpu app 2.47% db 0.08% tei 201.90% | base 63.0
16:34:38  [watch] 청크 188425 (+1078) 원본당 70.0ms | INSERT 8.759ms/건 | ckpt 33/0 wal 5575.7MB | dead 0 vac 17 run=0 | hnsw 317MB | cpu app 0.20% db 13.15% tei 0.15% | base 63.0
16:35:42  [watch] 청크 189520 (+1095) 원본당 71.1ms | INSERT 9.201ms/건 | ckpt 33/0 wal 5673.7MB | dead 0 vac 17 run=0 | hnsw 318MB | cpu app 0.22% db 15.23% tei 146.39% | base 63.0
16:36:45  [watch] 청크 190703 (+1183) 원본당 63.0ms | INSERT 8.749ms/건 | ckpt 33/0 wal 5733.4MB | dead 0 vac 17 run=0 | hnsw 320MB | cpu app 0.19% db 4.14% tei 200.40% | base 63.0
16:37:48  [watch] 청크 191770 (+1067) 원본당 70.0ms | INSERT 9.837ms/건 | ckpt 33/0 wal 5764.9MB | dead 0 vac 17 run=0 | hnsw 322MB | cpu app 2.73% db 11.85% tei 143.87% | base 63.0
16:38:52  [watch] 청크 192730 (+960) 원본당 78.8ms | INSERT 15.391ms/건 | ckpt 33/0 wal 5783.6MB | dead 0 vac 17 run=0 | hnsw 324MB | cpu app 0.19% db 105.88% tei 0.16% | base 63.0
16:39:55  [watch] 청크 193445 (+715) 원본당 106.7ms | INSERT 47.996ms/건 | ckpt 34/0 wal 5870.9MB | dead 0 vac 17 run=0 | hnsw 325MB | cpu app 0.34% db 0.18% tei 199.09% | base 63.0
16:40:58  [watch] 청크 194410 (+965) 원본당 78.8ms | INSERT 14.254ms/건 | ckpt 34/0 wal 5962.9MB | dead 0 vac 17 run=0 | hnsw 327MB | cpu app 0.19% db 12.54% tei 0.16% | base 63.0
16:42:01  [watch] 청크 195389 (+979) 원본당 78.8ms | INSERT 13.974ms/건 | ckpt 34/0 wal 6018.7MB | dead 0 vac 17 run=0 | hnsw 328MB | cpu app 0.20% db 13.08% tei 0.17% | base 63.0
16:43:05  [watch] 청크 196479 (+1090) 원본당 71.1ms | INSERT 12.418ms/건 | ckpt 34/0 wal 6057.0MB | dead 0 vac 17 run=0 | hnsw 330MB | cpu app 0.32% db 0.01% tei 200.74% | base 63.0
16:44:08  [watch] 청크 197438 (+959) 원본당 78.8ms | INSERT 14.142ms/건 | ckpt 35/0 wal 6095.6MB | dead 0 vac 17 run=0 | hnsw 332MB | cpu app 0.17% db 9.10% tei 0.15% | base 63.0
16:45:11  [watch] 청크 198285 (+847) 원본당 90.0ms | INSERT 21.732ms/건 | ckpt 35/0 wal 6202.3MB | dead 0 vac 17 run=0 | hnsw 333MB | cpu app 0.33% db 0.05% tei 199.65% | base 63.0
16:46:14  [watch] 청크 199369 (+1084) 원본당 70.0ms | INSERT 14.550ms/건 | ckpt 35/0 wal 6285.8MB | dead 0 vac 17 run=0 | hnsw 335MB | cpu app 0.32% db 0.03% tei 199.24% | base 63.0
16:47:18  [watch] 청크 200309 (+940) 원본당 80.0ms | INSERT 14.657ms/건 | ckpt 35/0 wal 6331.0MB | dead 0 vac 17 run=0 | hnsw 337MB | cpu app 0.16% db 7.33% tei 0.15% | base 63.0
16:48:21  [watch] 청크 201269 (+960) 원본당 78.8ms | INSERT 23.939ms/건 | ckpt 35/0 wal 6360.7MB | dead 0 vac 17 run=0 | hnsw 338MB | cpu app 0.22% db 0.54% tei 200.45% | base 63.0
16:49:24  [watch] 청크 202104 (+835) 원본당 90.0ms | INSERT 23.930ms/건 | ckpt 36/0 wal 6426.9MB | dead 0 vac 17 run=0 | hnsw 340MB | cpu app 2.39% db 0.21% tei 200.59% | base 63.0
16:50:28  [watch] 청크 202838 (+734) 원본당 105.0ms | INSERT 28.717ms/건 | ckpt 36/0 wal 6510.7MB | dead 0 vac 17 run=0 | hnsw 341MB | cpu app 0.33% db 5.36% tei 200.77% | base 63.0
16:51:31  [watch] 청크 203817 (+979) 원본당 80.0ms | INSERT 20.775ms/건 | ckpt 36/0 wal 6583.2MB | dead 0 vac 17 run=0 | hnsw 342MB | cpu app 0.16% db 0.01% tei 199.70% | base 63.0
16:52:34  [watch] 청크 204566 (+749) 원본당 105.0ms | INSERT 25.460ms/건 | ckpt 36/0 wal 6620.3MB | dead 0 vac 18 run=0 | hnsw 344MB | cpu app 0.15% db 0.01% tei 91.86% | base 63.0
16:53:38  [watch] 청크 205639 (+1073) 원본당 71.1ms | INSERT 17.634ms/건 | ckpt 36/0 wal 6656.5MB | dead 0 vac 18 run=0 | hnsw 345MB | cpu app 0.31% db 3.87% tei 198.46% | base 63.0
16:54:41  [watch] 청크 206385 (+746) 원본당 105.0ms | INSERT 25.659ms/건 | ckpt 37/0 wal 6735.1MB | dead 0 vac 18 run=0 | hnsw 347MB | cpu app 0.23% db 7.70% tei 0.10% | base 63.0
16:55:44  [watch] 청크 207237 (+852) 원본당 90.0ms | INSERT 28.615ms/건 | ckpt 37/0 wal 6825.1MB | dead 0 vac 18 run=0 | hnsw 348MB | cpu app 0.12% db 2.77% tei 0.09% | base 63.0
16:56:47  [watch] 청크 208060 (+823) 원본당 90.0ms | INSERT 27.425ms/건 | ckpt 37/0 wal 6883.5MB | dead 0 vac 18 run=0 | hnsw 350MB | cpu app 0.13% db 10.87% tei 0.09% | base 63.0
16:56:47  ◆ 열화 감지 — 3표본 연속 ≥ 63.0×1.4 (마지막 90.0ms)
16:56:48  ◆ 개입 1: 앱 재시작 직전
16:56:53  ◆ 개입 1: 앱 재시작 완료 — 2회차
16:57:56  [observe-1] 청크 208188 (+128) 원본당 690.0ms | INSERT 53.446ms/건 | ckpt 37/0 wal 6890.2MB | dead 0 vac 18 run=0 | hnsw 350MB | cpu app 0.31% db 2.83% tei 0.11% | base 63.0
16:58:59  [observe-1] 청크 209032 (+844) 원본당 90.0ms | INSERT 32.610ms/건 | ckpt 38/0 wal 6928.1MB | dead 0 vac 18 run=0 | hnsw 351MB | cpu app 0.94% db 3.92% tei 200.18% | base 63.0
17:00:02  [observe-1] 청크 209743 (+711) 원본당 105.0ms | INSERT 36.431ms/건 | ckpt 38/0 wal 7028.4MB | dead 0 vac 18 run=0 | hnsw 352MB | cpu app 0.64% db 0.09% tei 200.36% | base 63.0
17:01:05  [observe-1] 청크 210468 (+725) 원본당 105.0ms | INSERT 32.615ms/건 | ckpt 38/0 wal 7098.3MB | dead 0 vac 18 run=0 | hnsw 354MB | cpu app 0.14% db 7.31% tei 0.09% | base 63.0
17:02:09  [observe-1] 청크 211305 (+837) 원본당 91.4ms | INSERT 31.755ms/건 | ckpt 38/0 wal 7155.5MB | dead 0 vac 18 run=0 | hnsw 355MB | cpu app 0.77% db 3.89% tei 86.39% | base 63.0
17:03:12  [observe-1] 청크 212008 (+703) 원본당 105.0ms | INSERT 34.820ms/건 | ckpt 38/0 wal 7189.8MB | dead 0 vac 18 run=0 | hnsw 356MB | cpu app 0.75% db 7.00% tei 105.86% | base 63.0
17:04:15  [observe-1] 청크 212737 (+729) 원본당 105.0ms | INSERT 37.304ms/건 | ckpt 39/0 wal 7231.9MB | dead 0 vac 18 run=0 | hnsw 357MB | cpu app 0.14% db 7.08% tei 0.09% | base 63.0
17:05:18  [observe-1] 청크 213458 (+721) 원본당 105.0ms | INSERT 44.091ms/건 | ckpt 39/0 wal 7326.9MB | dead 0 vac 18 run=0 | hnsw 359MB | cpu app 0.21% db 6.17% tei 0.08% | base 63.0
17:06:21  [observe-1] 청크 214190 (+732) 원본당 105.0ms | INSERT 42.593ms/건 | ckpt 39/0 wal 7394.3MB | dead 0 vac 18 run=0 | hnsw 360MB | cpu app 0.17% db 0.01% tei 200.17% | base 63.0
17:07:25  [observe-1] 청크 214678 (+488) 원본당 157.5ms | INSERT 71.658ms/건 | ckpt 39/0 wal 7427.8MB | dead 0 vac 18 run=0 | hnsw 361MB | cpu app 0.47% db 106.74% tei 108.29% | base 63.0
17:08:28  [observe-1] 청크 215280 (+602) 원본당 128.0ms | INSERT 54.945ms/건 | ckpt 39/0 wal 7461.0MB | dead 0 vac 18 run=0 | hnsw 362MB | cpu app 0.21% db 5.00% tei 0.13% | base 63.0
17:08:28  ◆ 미회복 — 개입 1 뒤 중앙값 105.0ms (기준선 63.0) → 앱(JVM·풀·세션) 은 아니다
17:08:29  ◆ 개입 2: DB 재시작 직전
17:08:39  ◆ 개입 2: DB 재시작 완료 — 3회차
17:09:42  [observe-2] 청크 215398 (+118) 원본당 740.0ms | INSERT 31.317ms/건 | ckpt 39/1 wal 7470.7MB | dead 100 vac 18 run=0 | hnsw 362MB | cpu app 1.11% db 2.88% tei 200.01% | base 63.0
17:10:46  [observe-2] 청크 216589 (+1191) 원본당 63.0ms | INSERT 2.949ms/건 | ckpt 39/1 wal 7622.6MB | dead 100 vac 18 run=0 | hnsw 364MB | cpu app 0.21% db 29.73% tei 199.37% | base 63.0
17:11:49  [observe-2] 청크 217814 (+1225) 원본당 64.0ms | INSERT 2.601ms/건 | ckpt 39/1 wal 7707.9MB | dead 100 vac 18 run=0 | hnsw 366MB | cpu app 1.41% db 23.90% tei 182.11% | base 63.0
17:12:52  [observe-2] 청크 219109 (+1295) 원본당 57.3ms | INSERT 2.609ms/건 | ckpt 39/1 wal 7760.5MB | dead 100 vac 18 run=0 | hnsw 368MB | cpu app 13.31% db 0.06% tei 152.11% | base 63.0
17:13:55  [observe-2] 청크 220332 (+1223) 원본당 63.0ms | INSERT 2.608ms/건 | ckpt 40/1 wal 7838.2MB | dead 100 vac 18 run=0 | hnsw 370MB | cpu app 0.55% db 0.06% tei 200.29% | base 63.0
17:14:58  [observe-2] 청크 221525 (+1193) 원본당 63.0ms | INSERT 2.705ms/건 | ckpt 40/1 wal 7967.3MB | dead 100 vac 18 run=0 | hnsw 372MB | cpu app 2.33% db 22.68% tei 160.19% | base 63.0
17:16:01  [observe-2] 청크 222724 (+1199) 원본당 63.0ms | INSERT 2.692ms/건 | ckpt 40/1 wal 8046.4MB | dead 100 vac 18 run=0 | hnsw 374MB | cpu app 0.19% db 0.14% tei 200.97% | base 63.0
17:17:05  [observe-2] 청크 224026 (+1302) 원본당 58.2ms | INSERT 2.632ms/건 | ckpt 40/1 wal 8089.3MB | dead 100 vac 18 run=0 | hnsw 376MB | cpu app 0.48% db 0.09% tei 199.35% | base 63.0
17:18:08  [observe-2] 청크 225227 (+1201) 원본당 63.0ms | INSERT 2.543ms/건 | ckpt 40/1 wal 8116.5MB | dead 100 vac 18 run=0 | hnsw 378MB | cpu app 0.24% db 34.18% tei 200.12% | base 63.0
17:19:11  [observe-2] 청크 226538 (+1311) 원본당 57.3ms | INSERT 2.681ms/건 | ckpt 41/1 wal 8228.0MB | dead 100 vac 18 run=0 | hnsw 381MB | cpu app 0.64% db 0.13% tei 141.01% | base 63.0
17:20:14  [observe-2] 청크 227828 (+1290) 원본당 57.3ms | INSERT 2.770ms/건 | ckpt 41/1 wal 8347.0MB | dead 100 vac 18 run=0 | hnsw 383MB | cpu app 0.23% db 0.14% tei 200.05% | base 63.0
17:20:15  ◆ 회복 — 개입 2 뒤 중앙값 60.6ms (기준선 63.0) → 원인은 DB 휘발 상태(버퍼·WAL 백로그·진행 중 autovacuum)
17:21:18  [settled] 청크 229029 (+1201) 원본당 64.0ms | INSERT 2.620ms/건 | ckpt 41/1 wal 8409.4MB | dead 100 vac 18 run=0 | hnsw 385MB | cpu app 2.90% db 0.02% tei 199.61% | base 63.0
17:22:21  [settled] 청크 230225 (+1196) 원본당 63.0ms | INSERT 2.588ms/건 | ckpt 41/1 wal 8448.3MB | dead 100 vac 18 run=0 | hnsw 387MB | cpu app 0.61% db 0.08% tei 197.24% | base 63.0
17:23:24  [settled] 청크 231527 (+1302) 원본당 57.3ms | INSERT 2.614ms/건 | ckpt 41/1 wal 8475.3MB | dead 100 vac 18 run=0 | hnsw 389MB | cpu app 1.76% db 2.64% tei 199.72% | base 63.0
17:24:27  [settled] 청크 232740 (+1213) 원본당 63.0ms | INSERT 2.708ms/건 | ckpt 42/1 wal 8609.9MB | dead 100 vac 18 run=0 | hnsw 391MB | cpu app 0.52% db 0.09% tei 159.31% | base 63.0
17:25:31  [settled] 청크 233954 (+1214) 원본당 64.0ms | INSERT 2.660ms/건 | ckpt 42/1 wal 8710.8MB | dead 100 vac 18 run=0 | hnsw 393MB | cpu app 3.75% db 5.88% tei 145.96% | base 63.0
17:26:34  [settled] 청크 235271 (+1317) 원본당 57.3ms | INSERT 2.637ms/건 | ckpt 42/1 wal 8776.0MB | dead 100 vac 18 run=0 | hnsw 395MB | cpu app 0.17% db 0.01% tei 199.89% | base 63.0
17:27:37  [settled] 청크 236482 (+1211) 원본당 63.0ms | INSERT 2.617ms/건 | ckpt 42/1 wal 8812.7MB | dead 100 vac 18 run=0 | hnsw 397MB | cpu app 0.21% db 26.69% tei 200.86% | base 63.0
17:28:40  [settled] 청크 237690 (+1208) 원본당 63.0ms | INSERT 2.946ms/건 | ckpt 43/1 wal 8854.8MB | dead 100 vac 18 run=0 | hnsw 399MB | cpu app 1.93% db 98.56% tei 200.15% | base 63.0
17:29:43  [settled] 청크 238986 (+1296) 원본당 57.3ms | INSERT 3.281ms/건 | ckpt 43/1 wal 9013.9MB | dead 100 vac 18 run=0 | hnsw 402MB | cpu app 2.72% db 3.99% tei 201.66% | base 63.0
17:30:47  [settled] 청크 240099 (+1113) 원본당 69.5ms | INSERT 2.692ms/건 | ckpt 43/1 wal 9092.8MB | dead 100 vac 18 run=0 | hnsw 403MB | cpu app 0.21% db 0.01% tei 0.08% | base 63.0
17:30:47  ◆ 색인 완주 (앱 로그) — 남은 원본 없음
17:30:47  최종 코퍼스 240099 청크 (시작 0) / 개입 2단계까지 / 재기동 0회
17:31:38  완료. 사건 표=measure/e8cause-20260917T135138/marks.csv  본체=measure/e8cause-20260917T135138/rate.csv
t_epoch     t_iso                 event                                                                                                   chunks
1789653102  2026-09-17T13:51:42Z  앱 기동 — 연속 색인 시작(1회차)                                                                         0
1789654236  2026-09-17T14:10:36Z  기준선 확정 63.0ms/원본 (유효 15표본 중앙값)                                                            21906
1789664207  2026-09-17T16:56:47Z  열화 감지 — 3표본 연속 ≥ 63.0×1.4 (마지막 90.0ms)                                                       208060
1789664208  2026-09-17T16:56:48Z  개입 1: 앱 재시작 직전                                                                                  208060
1789664213  2026-09-17T16:56:53Z  개입 1: 앱 재시작 완료 — 2회차                                                                          208188
1789664908  2026-09-17T17:08:28Z  미회복 — 개입 1 뒤 중앙값 105.0ms (기준선 63.0) → 앱(JVM·풀·세션) 은 아니다                             215280
1789664908  2026-09-17T17:08:28Z  개입 2: DB 재시작 직전                                                                                  215280
1789664919  2026-09-17T17:08:39Z  개입 2: DB 재시작 완료 — 3회차                                                                          215280
1789665614  2026-09-17T17:20:14Z  회복 — 개입 2 뒤 중앙값 60.6ms (기준선 63.0) → 원인은 DB 휘발 상태(버퍼·WAL 백로그·진행 중 autovacuum)  227828
1789666247  2026-09-17T17:30:47Z  색인 완주 (앱 로그) — 남은 원본 없음                                                                    240099
17:31:38  600초 뒤 인스턴스를 정지한다 (EBS는 남는다). 산출물 measure/e8cause-20260917T135138
