ts,load1,app_cpu,db_cpu,nginx_cpu,redis_cpu,app_mem,hik_active,hik_pending,hik_idle,tomcat_busy,tomcat_cur,heap_used_mb,pg_active,pg_idle_tx,pg_waiting,pg_total
09:27:02,2.17,217.86,7.91,2.91,1.63,665.4MiB,3.0,0.0,7.0,,,167,1,4,0,11
09:27:10,2.32,408.77,14.39,5.47,2.73,665.6MiB,5.0,0.0,5.0,,,212,1,4,0,11
09:27:18,2.80,400.86,13.85,5.41,4.60,665.4MiB,5.0,0.0,5.0,,,173,1,3,0,11
09:27:26,3.14,399.61,13.73,5.37,2.59,665.4MiB,4.0,0.0,6.0,,,212,2,4,0,11
09:27:33,3.27,390.33,14.58,5.71,2.60,665.4MiB,5.0,0.0,5.0,,,170,1,4,0,11
09:27:41,3.81,412.73,19.74,5.68,2.76,665.6MiB,4.0,0.0,6.0,,,212,1,4,0,11
09:27:49,3.99,403.96,14.39,5.63,2.67,665.4MiB,6.0,0.0,4.0,,,175,1,3,0,11
09:27:57,3.99,408.67,14.55,70.86,3.02,665.6MiB,3.0,0.0,7.0,,,215,1,3,0,11
09:28:05,4.29,411.11,13.88,61.03,2.82,665.6MiB,4.0,0.0,6.0,,,184,1,3,0,11
09:28:12,4.46,406.44,19.35,5.65,2.75,665.6MiB,3.0,0.0,7.0,,,155,1,3,0,11
09:28:20,4.75,417.41,15.00,6.69,2.85,665.4MiB,4.0,0.0,6.0,,,202,1,3,0,11
09:28:28,4.95,414.19,14.24,5.79,4.94,665.6MiB,4.0,0.0,6.0,,,168,1,4,0,11
09:28:36,4.87,0.22,0.02,0.00,0.41,665.3MiB,0.0,0.0,10.0,,,168,1,0,0,11
09:28:44,4.12,0.23,0.04,0.00,0.40,665.2MiB,0.0,0.0,10.0,,,173,1,0,0,11
09:28:51,3.79,0.24,0.01,0.00,0.41,665.2MiB,0.0,0.0,10.0,,,179,1,0,0,11
09:28:59,3.21,0.25,4.25,0.00,0.40,665.2MiB,0.0,0.0,10.0,,,184,1,0,0,11
09:29:07,2.95,0.26,0.00,0.00,0.41,665.2MiB,0.0,0.0,10.0,,,190,1,0,0,11
09:29:15,2.50,2.45,0.02,0.00,0.41,665.3MiB,0.0,0.0,10.0,,,195,1,0,0,11
09:29:23,2.11,0.25,0.02,0.00,0.39,665.2MiB,0.0,0.0,10.0,,,201,1,0,0,11
09:29:30,1.94,0.26,0.00,0.00,0.42,665.2MiB,0.0,0.0,10.0,,,206,1,0,0,11
09:29:38,1.64,0.26,0.00,0.00,0.41,651.3MiB,0.0,0.0,10.0,,,212,1,0,0,11
09:29:46,1.51,0.22,0.00,0.00,0.39,651.2MiB,0.0,0.0,10.0,,,217,1,0,0,11
09:29:54,1.28,0.29,0.00,0.00,0.40,651.2MiB,0.0,0.0,10.0,,,223,1,0,0,11
09:30:02,1.18,0.15,0.00,0.00,0.32,651.2MiB,0.0,0.0,10.0,,,151,1,0,0,11
09:30:09,1.00,0.18,0.00,0.00,2.15,651.2MiB,0.0,0.0,10.0,,,156,1,0,0,11
09:30:17,0.91,0.17,0.01,0.00,0.33,651.2MiB,0.0,0.0,10.0,,,162,1,0,0,11
09:30:25,1.00,0.15,4.07,0.00,0.32,651.2MiB,0.0,0.0,10.0,,,168,1,0,0,11
09:30:33,0.84,0.16,0.00,0.00,0.32,651.2MiB,0.0,0.0,10.0,,,173,1,0,0,11
09:30:41,0.93,0.16,4.17,0.00,0.33,651.2MiB,0.0,0.0,10.0,,,178,1,0,0,11
09:30:48,0.79,0.14,0.31,0.00,0.33,651.2MiB,0.0,0.0,10.0,,,184,1,0,0,11
09:30:56,0.73,0.19,4.18,0.00,0.33,651.2MiB,0.0,0.0,10.0,,,190,1,0,0,11
09:31:04,0.61,0.15,0.00,0.00,0.32,651.2MiB,0.0,0.0,10.0,,,195,1,0,0,11
09:31:12,0.57,0.18,4.11,0.00,0.34,651.2MiB,0.0,0.0,10.0,,,200,1,0,0,11
09:31:19,0.48,0.14,0.00,0.00,2.13,651.2MiB,0.0,0.0,10.0,,,206,1,0,0,11
09:31:27,0.44,0.16,4.05,0.00,0.32,651.2MiB,0.0,0.0,10.0,,,211,1,0,0,11
09:31:35,0.37,0.15,0.00,0.00,0.31,651.2MiB,0.0,0.0,10.0,,,216,1,0,0,11
09:31:43,0.31,0.20,0.00,0.00,0.32,651.2MiB,0.0,0.0,10.0,,,222,1,0,0,11
09:31:51,0.29,0.17,0.00,0.00,0.32,651.2MiB,0.0,0.0,10.0,,,151,1,0,0,11
09:31:58,0.24,0.14,4.08,0.00,0.32,651.2MiB,0.0,0.0,10.0,,,156,1,0,0,11
09:32:06,0.22,0.20,0.00,0.00,0.33,651.2MiB,0.0,0.0,10.0,,,162,1,0,0,11
09:32:14,0.19,0.14,0.00,0.00,0.32,651.2MiB,0.0,0.0,10.0,,,167,1,0,0,11
09:32:22,0.17,0.18,0.00,0.00,0.32,651.2MiB,0.0,0.0,10.0,,,172,1,0,0,11
09:32:30,0.15,0.14,0.04,0.00,0.32,651.2MiB,0.0,0.0,10.0,,,178,1,0,0,11
09:32:37,0.13,2.35,0.06,0.00,0.34,651.2MiB,0.0,0.0,10.0,,,183,1,0,0,11
09:32:45,0.11,0.16,0.05,0.00,0.32,651.2MiB,0.0,0.0,10.0,,,188,1,0,0,11
09:32:53,0.10,0.14,0.04,0.00,0.33,651.2MiB,0.0,0.0,10.0,,,194,1,0,0,11
09:33:01,0.09,0.16,0.01,0.00,2.16,651.2MiB,0.0,0.0,10.0,,,199,1,0,0,11
09:33:09,0.07,0.24,0.00,0.00,0.39,651.2MiB,0.0,0.0,10.0,,,204,1,0,0,11
09:33:16,0.07,0.26,0.00,0.00,0.41,651.2MiB,0.0,0.0,10.0,,,210,1,0,0,11
09:33:24,0.06,0.23,4.17,0.00,0.39,651.2MiB,0.0,0.0,10.0,,,215,1,0,0,11
09:33:32,0.05,0.29,0.00,0.00,0.41,651.2MiB,0.0,0.0,10.0,,,220,1,0,0,11
09:33:40,0.19,0.23,4.19,0.00,0.39,651.2MiB,0.0,0.0,10.0,,,149,1,0,0,11
09:33:48,0.26,2.44,0.35,0.00,0.44,651.2MiB,0.0,0.0,10.0,,,154,1,0,0,11
09:33:55,0.53,0.23,4.19,0.00,0.40,651.2MiB,0.0,0.0,10.0,,,159,1,0,0,11
09:34:03,0.45,0.26,0.00,0.00,0.39,651.2MiB,0.0,0.0,10.0,,,165,1,0,0,11
09:34:11,0.41,0.23,4.13,0.00,2.27,651.2MiB,0.0,0.0,10.0,,,170,1,0,0,11
09:34:19,0.42,0.26,0.02,0.00,0.41,651.2MiB,0.0,0.0,10.0,,,175,1,0,0,11
09:34:27,0.39,0.29,4.20,0.00,0.40,651.2MiB,0.0,0.0,10.0,,,181,1,0,0,11
09:34:34,0.48,0.29,0.00,0.00,0.39,651.2MiB,0.0,0.0,10.0,,,186,1,0,0,11
