ts,load1,app_cpu,db_cpu,nginx_cpu,redis_cpu,app_mem,hik_active,hik_pending,hik_idle,tomcat_busy,tomcat_cur,heap_used_mb,pg_active,pg_idle_tx,pg_waiting,pg_total
02:26:12,0.49,34.77,0.31,0.10,0.39,551.2MiB,4.0,0.0,6.0,,,96,1,4,0,11
02:26:20,0.45,100.38,0.59,0.23,0.54,551.2MiB,4.0,0.0,6.0,,,94,1,4,0,11
02:26:28,0.92,98.73,0.61,0.24,0.55,551.2MiB,4.0,0.0,6.0,,,104,1,3,0,11
02:26:36,1.25,100.08,16.90,7.77,1.39,552.4MiB,9.0,,,,,0,1,0,0,11
02:27:00,0.95,104.09,16.89,3.31,1.38,596.3MiB,,,,,,0,1,2,0,11
02:27:26,1.30,103.43,19.06,4.06,1.43,601.2MiB,,,,,,0,1,9,0,11
02:27:52,0.92,103.06,19.69,4.19,1.41,603.1MiB,,,,,,0,1,3,0,11
02:28:18,4.64,102.81,19.46,3.73,1.34,619.1MiB,,,,,,0,1,5,0,11
02:28:43,3.06,104.83,16.42,4.75,1.37,608.4MiB,,,,,,0,1,4,0,11
02:29:09,5.29,104.27,20.49,5.13,1.43,610.3MiB,,,,,,0,1,0,0,11
02:29:35,3.55,104.67,15.03,3.98,1.49,611.7MiB,,,,,,0,1,6,0,11
02:30:01,5.23,101.64,16.12,4.43,1.28,616.9MiB,,,,,,0,1,7,0,11
02:30:27,3.52,105.45,15.16,4.20,1.74,615.5MiB,,,,,,0,1,4,0,11
02:30:52,5.56,102.97,15.61,4.23,1.40,619MiB,,,,,,0,1,4,0,11
02:31:18,3.66,105.31,19.52,4.46,1.20,619.3MiB,,,,,,0,1,5,0,11
02:31:44,4.46,107.89,17.72,5.09,1.48,621.3MiB,,,,,,0,1,9,0,11
02:32:10,2.94,109.11,20.07,4.99,1.50,622.8MiB,,,,,,0,1,0,0,11
02:32:36,5.35,102.50,21.69,5.41,1.49,623.2MiB,,,,,,0,1,8,0,11
02:33:01,3.52,106.95,19.35,5.10,1.46,625.3MiB,,,,,,0,1,1,0,11
02:33:27,3.36,107.48,18.43,5.18,1.51,626MiB,,,,,,0,1,6,0,11
02:33:53,2.20,107.93,17.68,4.72,1.48,627.2MiB,,,,,,0,1,3,0,11
02:34:19,5.47,102.93,18.07,4.94,3.47,628.8MiB,,,,,,0,1,6,0,11
02:34:45,4.64,102.62,18.13,5.02,1.30,630.3MiB,,,,,,0,1,4,0,11
02:35:10,4.74,102.09,14.75,3.85,1.21,631.6MiB,,,,,,0,1,6,0,11
02:35:36,4.48,102.36,14.70,3.99,1.41,632.9MiB,,,,,,0,1,4,0,11
02:36:02,4.39,103.32,16.83,4.64,1.39,635.2MiB,,,,,,0,1,3,0,11
02:36:28,4.72,106.84,18.73,5.18,1.17,635.3MiB,,,,,,176,1,0,0,11
02:36:50,3.38,0.19,4.26,0.00,0.40,626.7MiB,0.0,0.0,10.0,,,184,1,0,0,11
02:36:58,2.86,0.26,0.34,0.00,0.41,626.7MiB,0.0,0.0,10.0,,,189,1,0,0,11
02:37:06,2.63,0.25,0.00,0.00,0.39,626.7MiB,0.0,0.0,10.0,,,195,1,0,0,11
02:37:14,2.23,0.17,0.00,0.00,0.39,626.7MiB,0.0,0.0,10.0,,,200,1,0,0,11
02:37:22,2.05,0.17,0.00,0.00,2.25,626.7MiB,0.0,0.0,10.0,,,206,1,0,0,11
