ts,load1,app_cpu,db_cpu,nginx_cpu,redis_cpu,app_mem,hik_active,hik_pending,hik_idle,tomcat_busy,tomcat_cur,heap_used_mb,pg_active,pg_idle_tx,pg_waiting,pg_total
09:16:13,0.54,50.30,1.81,0.75,0.81,664.7MiB,1.0,0.0,9.0,,,196,1,1,0,11
09:16:21,0.68,162.45,9.16,3.45,3.51,664.8MiB,1.0,0.0,9.0,,,172,1,1,0,11
09:16:29,1.03,203.64,13.85,5.98,1.94,664.8MiB,4.0,0.0,6.0,,,151,2,1,0,11
09:16:36,1.79,221.00,24.35,6.97,2.07,665MiB,2.0,0.0,8.0,,,141,1,1,0,11
09:16:44,1.81,129.26,23.31,7.90,1.63,665.1MiB,0.0,0.0,10.0,,,192,1,0,0,11
09:16:52,1.67,140.98,22.53,7.68,1.52,664.8MiB,3.0,0.0,7.0,,,161,2,1,0,11
09:17:00,1.54,19.66,3.17,27.14,0.62,665.1MiB,0.0,0.0,10.0,,,144,1,0,0,11
09:17:08,1.30,21.00,4.35,23.84,0.61,666.5MiB,0.0,0.0,10.0,,,202,1,0,0,11
09:17:15,1.20,9.18,1.73,4.21,0.54,665.3MiB,0.0,0.0,10.0,,,188,1,0,0,11
09:17:23,1.09,56.69,4.79,21.83,0.82,668MiB,0.0,0.0,10.0,,,172,1,0,0,11
09:17:31,0.92,257.05,44.05,13.84,5.24,666.5MiB,0.0,0.0,10.0,,,146,1,0,0,11
09:17:39,0.85,49.99,7.35,15.85,0.86,665.3MiB,0.0,0.0,10.0,,,209,1,0,0,11
09:17:47,0.72,259.43,46.28,20.46,2.94,665.4MiB,0.0,0.0,10.0,,,193,1,0,0,11
09:17:54,0.66,37.34,6.29,1.95,0.77,665.3MiB,0.0,0.0,10.0,,,197,1,0,0,11
09:18:02,0.56,296.46,54.80,29.92,5.21,665.4MiB,0.0,0.0,10.0,,,206,1,0,0,11
09:18:10,0.51,25.59,4.36,24.47,0.69,667MiB,0.0,0.0,10.0,,,255,1,0,0,11
09:18:18,0.43,85.07,17.69,23.96,1.19,665.4MiB,0.0,0.0,10.0,,,127,1,0,0,11
09:18:26,0.40,10.21,2.81,24.06,0.53,666.4MiB,0.0,0.0,10.0,,,139,1,0,0,11
09:18:33,0.41,0.24,4.26,0.00,0.40,665.5MiB,0.0,0.0,10.0,,,162,1,0,0,11
