ts,load1,app_cpu,db_cpu,nginx_cpu,redis_cpu,app_mem,hik_active,hik_pending,hik_idle,tomcat_busy,tomcat_cur,heap_used_mb,pg_active,pg_idle_tx,pg_waiting,pg_total
02:08:29,2.70,0.22,0.01,0.00,0.40,767.2MiB,1.0,0.0,9.0,,,355,1,1,0,11
02:08:37,2.56,121.38,5.26,0.93,0.89,767.5MiB,1.0,0.0,9.0,,,338,1,2,0,11
02:08:45,2.32,122.51,1.00,1.11,2.78,768.5MiB,2.0,0.0,8.0,,,127,1,1,0,11
02:08:52,2.29,134.18,5.20,1.19,0.89,768.7MiB,1.0,0.0,9.0,,,199,1,1,0,11
02:09:00,2.09,119.84,1.03,1.34,1.29,769MiB,1.0,0.0,9.0,,,172,1,1,0,11
02:09:08,2.23,121.32,5.49,1.52,0.88,769.1MiB,1.0,0.0,9.0,,,142,1,1,0,11
02:09:16,2.13,120.61,1.12,1.54,0.86,769.4MiB,1.0,0.0,9.0,,,214,1,1,0,11
02:09:23,2.03,122.97,5.70,1.69,0.88,769.6MiB,1.0,0.0,9.0,,,189,1,2,0,11
02:09:31,1.95,123.96,1.11,1.81,0.90,769.7MiB,2.0,0.0,8.0,,,261,1,1,0,11
02:09:39,1.80,125.83,1.06,3.24,0.89,769.9MiB,1.0,0.0,9.0,,,233,1,1,0,11
02:09:47,1.74,119.47,1.00,2.03,0.85,770.2MiB,1.0,0.0,9.0,,,208,1,1,0,11
02:09:55,1.92,120.64,1.09,2.00,0.86,770.3MiB,1.0,0.0,9.0,,,285,1,1,0,11
02:10:02,1.92,157.31,1.05,2.01,0.84,770.8MiB,1.0,0.0,9.0,,,265,1,1,0,11
02:10:10,1.78,124.86,1.01,2.22,1.87,771MiB,1.0,0.0,9.0,,,244,1,1,0,11
02:10:18,1.72,119.01,1.34,2.28,0.89,771.2MiB,1.0,0.0,9.0,,,315,1,1,0,11
02:10:26,1.53,123.08,1.04,2.41,2.73,771.4MiB,1.0,0.0,9.0,,,296,1,2,0,11
02:10:33,1.61,115.13,23.26,11.09,0.43,771.5MiB,2.0,0.0,8.0,,,270,2,0,0,11
02:10:41,1.72,95.03,20.28,10.01,0.73,771.5MiB,2.0,0.0,8.0,,,283,1,0,0,11
02:10:49,1.91,99.69,21.60,10.65,0.44,771.6MiB,2.0,0.0,8.0,,,277,2,0,0,11
02:10:57,1.92,101.02,21.27,10.60,0.43,771.5MiB,2.0,0.0,8.0,,,282,1,0,0,11
02:11:05,1.70,103.36,22.13,11.25,0.42,771.5MiB,1.0,0.0,9.0,,,286,2,0,0,11
02:11:12,1.73,103.61,19.10,9.55,0.41,771.5MiB,1.0,0.0,9.0,,,278,1,0,0,11
02:11:20,1.77,97.93,25.67,10.80,1.67,771.8MiB,2.0,0.0,8.0,,,269,1,0,0,11
02:11:28,2.11,110.71,21.56,11.08,0.42,771.5MiB,0.0,0.0,10.0,,,365,1,0,0,11
02:11:36,2.10,96.70,26.84,10.93,0.41,771.5MiB,1.0,0.0,9.0,,,264,2,0,0,11
02:11:44,2.09,108.52,21.59,11.21,0.42,771.5MiB,1.0,0.0,9.0,,,264,2,0,0,11
02:11:51,2.00,94.12,25.44,10.72,1.68,771.8MiB,2.0,0.0,8.0,,,269,2,0,0,11
02:11:59,2.08,93.51,22.48,10.14,0.40,771.8MiB,2.0,0.0,8.0,,,356,2,1,0,11
02:12:07,2.07,92.81,25.31,10.98,2.43,771.6MiB,1.0,0.0,9.0,,,354,1,0,0,11
02:12:15,1.99,90.81,20.10,10.47,0.43,771.5MiB,2.0,0.0,8.0,,,354,1,0,0,11
02:12:22,1.83,90.98,25.34,10.63,0.41,771.5MiB,2.0,0.0,8.0,,,356,1,0,0,11
02:12:30,1.77,43.70,0.09,11.95,3.80,769MiB,0.0,0.0,10.0,,,298,1,0,0,11
02:12:38,1.63,0.21,1.48,0.00,0.39,768.5MiB,0.0,0.0,10.0,,,304,1,0,0,11
