ts,load1,app_cpu,db_cpu,nginx_cpu,redis_cpu,app_mem,hik_active,hik_pending,hik_idle,tomcat_busy,tomcat_cur,heap_used_mb,pg_active,pg_idle_tx,pg_waiting,pg_total
08:55:50,0.44,0.22,0.01,0.00,0.33,528.4MiB,0.0,0.0,10.0,,,118,1,1,0,11
08:55:58,0.68,83.76,3.12,1.07,0.83,529.8MiB,1.0,0.0,9.0,,,146,1,1,0,11
08:56:06,0.95,80.13,2.94,0.99,0.82,529.1MiB,1.0,0.0,9.0,,,110,1,0,0,11
08:56:14,0.88,81.41,2.96,0.98,0.87,530.1MiB,1.0,0.0,9.0,,,139,1,1,0,11
08:56:22,0.89,81.99,2.85,0.99,0.84,530.3MiB,1.0,0.0,9.0,,,102,1,1,0,11
08:56:29,0.91,78.83,7.10,0.98,2.54,530.5MiB,1.0,0.0,9.0,,,134,1,1,0,11
08:56:37,0.92,85.26,2.84,1.00,0.90,530.9MiB,0.0,0.0,10.0,,,166,1,1,0,11
08:56:45,0.93,81.20,7.06,0.97,0.77,531MiB,2.0,0.0,8.0,,,126,1,1,0,11
08:56:53,0.94,80.57,2.72,0.96,0.78,531.2MiB,1.0,0.0,9.0,,,168,1,1,0,11
08:57:01,1.02,83.67,7.79,1.27,1.02,531.3MiB,1.0,0.0,9.0,,,128,1,1,0,11
08:57:08,1.10,85.83,3.42,1.27,1.02,531.7MiB,0.0,0.0,10.0,,,160,1,1,0,11
08:57:16,1.24,83.02,7.72,1.19,1.02,531.6MiB,1.0,0.0,9.0,,,124,1,0,0,11
