ts,load1,app_cpu,db_cpu,nginx_cpu,redis_cpu,app_mem,hik_active,hik_pending,hik_idle,tomcat_busy,tomcat_cur,heap_used_mb,pg_active,pg_idle_tx,pg_waiting,pg_total
05:37:01,1.33,0.23,0.01,0.00,0.41,735.1MiB,0.0,0.0,10.0,,,241,1,0,0,11
05:37:09,1.37,149.94,114.91,1.50,1.15,735.3MiB,2.0,0.0,8.0,,,281,2,1,0,11
05:37:16,1.42,150.99,102.06,1.50,3.13,736.8MiB,2.0,0.0,8.0,,,344,1,2,0,11
05:37:24,1.51,166.61,106.65,1.53,1.19,741.8MiB,2.0,0.0,8.0,,,282,3,1,0,11
05:37:32,1.66,151.94,110.64,1.54,1.22,741.9MiB,2.0,0.0,8.0,,,257,1,2,0,11
05:37:40,1.77,148.42,121.19,1.61,1.17,741.9MiB,2.0,0.0,8.0,,,228,2,0,0,11
05:37:48,2.21,151.52,113.26,1.61,1.15,741.9MiB,2.0,0.0,8.0,,,274,2,1,0,11
05:37:55,2.20,146.93,110.24,1.53,1.17,741.9MiB,2.0,0.0,8.0,,,244,2,1,0,11
05:38:03,2.16,184.70,123.18,1.59,1.12,741.2MiB,2.0,0.0,8.0,,,172,1,2,0,11
05:38:11,2.07,146.71,105.75,1.49,1.08,741.2MiB,2.0,0.0,8.0,,,238,2,1,0,11
05:38:19,2.53,148.23,104.68,1.49,1.08,741.3MiB,2.0,0.0,8.0,,,282,2,1,0,11
05:38:26,2.57,146.98,115.73,1.46,1.13,741.3MiB,2.0,0.0,8.0,,,345,1,2,0,11
