ts,load1,app_cpu,db_cpu,nginx_cpu,redis_cpu,app_mem,hik_active,hik_pending,hik_idle,tomcat_busy,tomcat_cur,heap_used_mb,pg_active,pg_idle_tx,pg_waiting,pg_total
09:09:38,2.77,165.63,5.68,2.13,1.31,656.2MiB,4.0,0.0,6.0,,,147,1,3,0,11
09:09:46,2.97,343.29,12.39,4.74,2.41,656.2MiB,3.0,0.0,7.0,,,147,2,3,0,11
09:09:54,2.98,349.48,13.13,4.95,2.47,656.2MiB,3.0,0.0,7.0,,,147,2,2,0,11
09:10:02,2.98,339.03,12.21,4.71,2.35,656.2MiB,4.0,0.0,6.0,,,140,1,2,0,11
09:10:09,3.22,336.35,11.82,4.85,2.38,656.2MiB,3.0,0.0,7.0,,,140,1,3,0,11
09:10:17,3.19,334.45,11.57,4.68,4.40,656.2MiB,3.0,0.0,7.0,,,144,1,3,0,11
09:10:25,3.07,332.30,11.73,4.55,2.42,656.2MiB,4.0,0.0,6.0,,,147,1,3,0,11
09:10:33,3.07,342.85,12.87,5.10,2.55,656.2MiB,7.0,0.0,3.0,,,144,1,3,0,11
09:10:41,3.18,254.86,5.60,25.69,1.60,656.4MiB,10.0,0.0,0.0,,,173,1,6,0,11
09:10:49,3.09,337.90,11.59,5.02,2.24,664.8MiB,2.0,0.0,8.0,,,188,1,2,0,11
09:10:56,3.08,324.30,10.60,24.58,1.47,664.8MiB,3.0,0.0,7.0,,,152,1,3,0,11
09:11:04,3.31,337.52,11.84,4.95,2.23,665.1MiB,2.0,0.0,8.0,,,186,2,3,0,11
