ts,load1,app_cpu,db_cpu,nginx_cpu,redis_cpu,app_mem,hik_active,hik_pending,hik_idle,tomcat_busy,tomcat_cur,heap_used_mb,pg_active,pg_idle_tx,pg_waiting,pg_total
09:06:56,4.41,237.37,11.65,3.19,1.62,634.8MiB,6.0,0.0,4.0,,,136,1,5,0,11
09:07:04,4.54,550.36,19.37,7.79,3.34,635.1MiB,6.0,0.0,4.0,,,169,1,6,0,11
09:07:12,4.37,555.60,18.80,8.05,3.50,634.8MiB,5.0,0.0,5.0,,,197,1,5,0,11
09:07:19,4.90,82.85,4.55,24.42,0.96,635.2MiB,2.0,0.0,8.0,,,161,1,2,0,11
09:07:27,5.57,614.71,9.27,6.72,2.15,637.1MiB,10.0,188.0,0.0,,,180,1,2,0,11
09:07:37,5.69,496.00,14.83,13.82,2.30,636.4MiB,10.0,184.0,0.0,,,198,1,2,0,11
09:07:46,6.42,54.76,6.76,30.67,0.90,635.2MiB,0.0,0.0,10.0,,,196,1,0,0,11
09:07:54,5.91,197.20,7.55,25.33,1.49,635.3MiB,0.0,0.0,10.0,,,151,1,2,0,11
09:08:02,5.96,50.36,7.49,30.68,1.28,635.8MiB,9.0,182.0,1.0,,,177,1,0,0,11
09:08:19,7.47,366.61,17.46,27.13,2.67,668.2MiB,0.0,0.0,10.0,,,194,1,3,0,11
09:08:27,7.95,345.23,9.58,25.02,3.78,666.8MiB,5.0,0.0,5.0,,,178,1,1,0,11
09:08:34,7.71,194.45,37.34,15.96,2.89,665.3MiB,0.0,0.0,10.0,,,198,1,0,0,11
