ts,load1,app_cpu,db_cpu,nginx_cpu,redis_cpu,app_mem,hik_active,hik_pending,hik_idle,tomcat_busy,tomcat_cur,heap_used_mb,pg_active,pg_idle_tx,pg_waiting,pg_total
23:17:19,0.80,0.24,5.37,0.12,0.44,540.9MiB,0.0,0.0,10.0,,,112,1,0,0,11
23:17:26,0.74,33.51,5.47,0.28,2.30,537.2MiB,0.0,0.0,10.0,,,125,1,0,0,11
23:17:34,0.62,41.30,6.19,0.25,0.53,539.9MiB,0.0,0.0,10.0,,,143,1,0,0,11
23:17:42,0.57,29.35,3.08,0.26,0.50,539.2MiB,0.0,0.0,10.0,,,155,1,0,0,11
23:17:50,0.48,4.11,4.01,0.00,0.41,540.7MiB,0.0,0.0,10.0,,,152,1,0,0,11
