ts,load1,app_cpu,db_cpu,nginx_cpu,redis_cpu,app_mem,hik_active,hik_pending,hik_idle,tomcat_busy,tomcat_cur,heap_used_mb,pg_active,pg_idle_tx,pg_waiting,pg_total
09:11:25,2.79,0.23,0.01,0.00,0.40,664.7MiB,0.0,0.0,10.0,,,171,1,0,0,11
09:11:33,2.64,8.92,1.41,0.19,0.48,664.7MiB,0.0,0.0,10.0,,,140,1,1,0,11
09:11:41,2.39,8.41,0.37,0.16,0.49,664.7MiB,0.0,0.0,10.0,,,187,1,0,0,11
09:11:49,2.28,142.68,5.53,2.27,3.33,665.1MiB,2.0,0.0,8.0,,,150,1,2,0,11
09:11:56,2.24,408.01,14.87,5.45,2.70,664.9MiB,6.0,0.0,4.0,,,171,2,3,0,11
09:12:04,2.70,420.78,19.46,5.36,2.64,664.9MiB,3.0,0.0,7.0,,,210,1,4,0,11
09:12:12,2.98,407.99,14.27,5.23,2.62,665.1MiB,4.0,0.0,6.0,,,172,1,4,0,11
09:12:20,3.07,398.92,16.24,4.57,2.19,664.8MiB,3.0,0.0,7.0,,,206,1,4,0,11
09:12:28,3.89,315.28,9.85,3.75,1.87,664.8MiB,3.0,0.0,7.0,,,197,1,2,0,11
09:12:35,3.52,15.84,0.64,0.22,0.43,664.8MiB,0.0,0.0,10.0,,,201,1,0,0,11
09:12:43,3.24,8.08,0.37,0.10,0.40,664.7MiB,0.0,0.0,10.0,,,170,1,0,0,11
09:12:51,2.74,8.26,0.41,0.10,0.38,664.7MiB,0.0,0.0,10.0,,,139,1,0,0,11
09:12:59,2.52,8.23,0.42,0.11,2.21,664.7MiB,0.0,0.0,10.0,,,185,1,0,0,11
09:13:07,2.13,8.09,0.37,0.12,0.40,664.7MiB,0.0,0.0,10.0,,,154,1,0,0,11
09:13:14,1.96,8.09,0.35,0.12,0.39,664.7MiB,0.0,0.0,10.0,,,195,1,0,0,11
