ts,load1,app_cpu,db_cpu,nginx_cpu,redis_cpu,app_mem,hik_active,hik_pending,hik_idle,tomcat_busy,tomcat_cur,heap_used_mb,pg_active,pg_idle_tx,pg_waiting,pg_total
23:29:29,1.97,29.32,1.13,0.27,0.54,561.7MiB,3.0,0.0,7.0,,,132,1,1,0,11
23:29:37,1.91,305.70,11.00,3.57,1.98,561.7MiB,2.0,0.0,8.0,,,121,1,3,0,11
23:29:45,2.07,305.85,15.35,3.62,2.01,562MiB,3.0,0.0,7.0,,,106,2,3,0,11
23:29:53,2.59,305.94,10.35,3.62,1.98,561.8MiB,3.0,0.0,7.0,,,99,1,3,0,11
23:30:00,2.66,313.53,16.69,3.99,2.31,561.7MiB,3.0,0.0,7.0,,,150,2,2,0,11
23:30:08,2.84,305.56,10.75,3.54,2.03,561.5MiB,2.0,0.0,8.0,,,138,2,2,0,11
23:30:16,3.01,302.19,15.23,3.71,2.01,561.8MiB,2.0,0.0,8.0,,,121,1,2,0,11
23:30:24,3.17,303.81,10.34,3.59,3.89,561.5MiB,4.0,0.0,6.0,,,108,1,3,0,11
23:30:31,3.15,316.03,10.40,30.69,2.19,561.5MiB,3.0,0.0,7.0,,,85,1,2,0,11
23:30:39,3.21,300.06,10.50,17.05,2.04,561.5MiB,2.0,0.0,8.0,,,142,1,3,0,11
23:30:47,3.18,311.80,15.16,3.62,1.98,561.5MiB,3.0,0.0,7.0,,,128,1,3,0,11
23:30:55,3.17,306.03,10.83,4.56,2.00,561.5MiB,3.0,0.0,7.0,,,112,1,2,0,11
