ts,load1,app_cpu,db_cpu,nginx_cpu,redis_cpu,app_mem,hik_active,hik_pending,hik_idle,tomcat_busy,tomcat_cur,heap_used_mb,pg_active,pg_idle_tx,pg_waiting,pg_total
04:29:54,0.59,54.31,0.01,0.35,0.57,574.2MiB,2.0,0.0,8.0,,,139,1,1,0,11
04:30:02,0.78,60.84,43.09,0.62,0.73,566.3MiB,1.0,0.0,9.0,,,137,1,1,0,11
04:30:10,0.66,68.45,33.48,0.60,0.74,567.3MiB,0.0,0.0,10.0,,,107,1,0,0,11
04:30:18,0.61,74.21,39.34,0.61,0.78,567.4MiB,1.0,0.0,9.0,,,233,1,1,0,11
04:30:25,0.67,55.28,34.77,0.63,2.90,568.3MiB,1.0,0.0,9.0,,,183,1,1,0,11
04:30:33,0.70,76.18,34.36,0.68,0.73,567.7MiB,1.0,0.0,9.0,,,171,1,1,0,11
04:30:41,0.74,63.85,38.92,0.58,0.74,567.8MiB,0.0,0.0,10.0,,,147,2,0,0,11
04:30:49,0.93,84.05,42.14,0.61,0.73,567.8MiB,0.0,0.0,10.0,,,149,1,0,0,11
04:30:57,1.10,58.24,35.83,0.61,2.69,568MiB,1.0,0.0,9.0,,,160,1,0,0,11
04:31:04,1.38,60.43,34.68,0.59,0.72,568MiB,1.0,0.0,9.0,,,138,1,1,0,11
04:31:12,1.35,67.80,34.91,0.60,0.77,568.7MiB,1.0,0.0,9.0,,,188,1,1,0,11
04:31:20,1.29,66.90,35.97,0.58,0.74,568.7MiB,1.0,0.0,9.0,,,163,2,0,0,11
