ts,load1,app_cpu,db_cpu,nginx_cpu,redis_cpu,app_mem,hik_active,hik_pending,hik_idle,tomcat_busy,tomcat_cur,heap_used_mb,pg_active,pg_idle_tx,pg_waiting,pg_total
02:12:55,1.16,2.40,0.10,0.00,0.42,768.5MiB,0.0,0.0,10.0,,,312,1,0,0,11
02:13:02,1.23,159.69,1.27,1.26,1.00,768.9MiB,1.0,0.0,9.0,,,343,1,2,0,11
02:13:10,1.28,161.18,1.33,1.28,1.20,769.4MiB,1.0,0.0,9.0,,,193,1,1,0,11
02:13:18,1.33,162.88,6.44,1.61,1.04,769.6MiB,1.0,0.0,9.0,,,216,1,2,0,11
02:13:26,1.36,162.08,1.38,1.58,1.02,769.7MiB,1.0,0.0,9.0,,,242,1,2,0,11
02:13:34,1.38,161.73,5.58,1.83,1.03,769.9MiB,2.0,0.0,8.0,,,170,1,2,0,11
02:13:41,1.43,163.32,1.33,1.99,1.03,770.3MiB,2.0,0.0,8.0,,,199,1,2,0,11
02:13:49,1.36,170.27,5.64,3.41,1.04,770.3MiB,1.0,0.0,9.0,,,225,2,1,0,11
02:13:57,1.42,163.59,1.20,2.28,1.00,770.7MiB,2.0,0.0,8.0,,,253,1,2,0,11
02:14:05,1.35,166.40,5.66,2.47,1.01,770.8MiB,2.0,0.0,8.0,,,285,1,2,0,11
02:14:12,1.40,162.32,1.22,2.52,1.02,771.2MiB,2.0,0.0,8.0,,,317,1,2,0,11
02:14:20,1.41,165.31,5.72,2.55,2.07,771.7MiB,1.0,0.0,9.0,,,351,1,2,0,11
02:14:28,1.46,167.21,1.29,2.96,2.92,771.7MiB,2.0,0.0,8.0,,,280,1,2,0,11
02:14:36,1.46,172.29,3.55,2.91,0.94,773.5MiB,2.0,0.0,8.0,,,312,1,2,0,11
02:14:44,1.70,183.19,1.38,3.00,1.06,774MiB,2.0,0.0,8.0,,,348,1,2,0,11
02:14:51,1.64,163.24,1.11,3.11,0.89,774.4MiB,2.0,0.0,8.0,,,334,1,2,0,11
02:14:59,1.55,166.59,1.23,6.88,0.97,774.2MiB,2.0,0.0,8.0,,,363,1,1,0,11
02:15:07,1.50,191.23,1.22,3.42,0.93,774.6MiB,2.0,0.0,8.0,,,386,1,1,0,11
02:15:15,1.50,199.89,1.22,3.55,0.96,774.8MiB,2.0,0.0,8.0,,,375,2,1,0,11
02:15:22,1.46,234.07,1.14,3.71,0.85,775.1MiB,2.0,0.0,8.0,,,386,1,1,0,11
02:15:30,1.46,155.75,0.36,4.65,0.58,776.2MiB,,,,,,267,2,2,0,11
02:15:53,2.22,164.50,5.18,2.79,1.04,773.7MiB,2.0,0.0,8.0,,,358,1,2,0,11
02:16:00,2.11,113.61,13.39,5.76,1.92,773.9MiB,1.0,0.0,9.0,,,322,1,0,0,11
02:16:08,1.94,73.97,12.36,5.53,0.41,773.9MiB,0.0,0.0,10.0,,,366,1,1,0,11
02:16:16,1.72,111.46,13.00,5.93,0.42,774.3MiB,1.0,0.0,9.0,,,321,1,0,0,11
02:16:24,1.82,73.27,12.29,5.49,0.41,773.8MiB,0.0,0.0,10.0,,,362,1,0,0,11
02:16:31,2.08,99.60,11.53,5.04,0.41,773.9MiB,1.0,0.0,9.0,,,309,1,0,0,11
02:16:39,2.00,90.96,14.55,6.06,2.38,773.9MiB,0.0,0.0,10.0,,,353,2,0,0,11
02:16:47,1.92,82.90,12.50,5.42,0.42,773.9MiB,2.0,0.0,8.0,,,293,1,0,0,11
02:16:55,2.01,85.20,13.52,5.93,0.40,773.8MiB,2.0,0.0,8.0,,,347,1,0,0,11
02:17:03,2.01,94.17,13.21,5.60,0.43,773.8MiB,2.0,0.0,8.0,,,283,2,0,0,11
02:17:10,2.01,96.61,14.56,5.99,1.75,773.8MiB,2.0,0.0,8.0,,,347,2,0,0,11
02:17:18,2.01,75.35,13.55,5.27,0.39,773.8MiB,1.0,0.0,9.0,,,384,1,1,0,11
02:17:26,1.77,101.95,12.15,5.29,0.41,773.8MiB,1.0,0.0,9.0,,,326,1,0,0,11
02:17:34,1.73,101.78,16.13,5.58,0.43,773.9MiB,0.0,0.0,10.0,,,376,1,0,0,11
02:17:42,1.83,98.68,11.93,5.11,0.43,773.8MiB,0.0,0.0,10.0,,,316,1,0,0,11
02:17:49,1.55,88.02,18.64,6.09,2.35,774.5MiB,1.0,0.0,9.0,,,371,1,0,0,11
02:17:57,1.67,0.62,0.01,0.00,0.41,770.8MiB,0.0,0.0,10.0,,,383,1,0,0,11
02:18:05,1.49,0.24,4.18,0.00,0.40,770.9MiB,0.0,0.0,10.0,,,90,1,0,0,11
