ts,load1,app_cpu,db_cpu,nginx_cpu,redis_cpu,app_mem,hik_active,hik_pending,hik_idle,tomcat_busy,tomcat_cur,heap_used_mb,pg_active,pg_idle_tx,pg_waiting,pg_total
08:58:00,1.37,76.81,2.17,0.63,2.85,442.2MiB,1.0,0.0,9.0,,,76,1,1,0,11
08:58:08,1.42,108.21,4.26,1.25,1.03,461.8MiB,4.0,0.0,6.0,,,108,1,1,0,11
08:58:16,1.35,99.20,3.36,1.15,0.98,471.8MiB,0.0,0.0,10.0,,,106,1,0,0,11
08:58:23,1.32,92.79,7.24,1.14,0.94,473MiB,1.0,0.0,9.0,,,129,1,1,0,11
08:58:31,1.50,86.85,3.13,1.09,0.97,476.5MiB,0.0,0.0,10.0,,,87,1,1,0,11
08:58:39,1.42,79.07,7.63,1.10,0.98,477.9MiB,1.0,0.0,9.0,,,109,1,1,0,11
08:58:47,1.39,82.05,3.13,1.18,0.95,480.8MiB,0.0,0.0,10.0,,,67,2,0,0,11
08:58:55,1.33,83.78,7.68,1.02,0.91,482.2MiB,1.0,0.0,9.0,,,92,1,1,0,11
08:59:02,1.30,95.34,3.07,1.18,1.02,484.4MiB,0.0,0.0,10.0,,,112,1,0,0,11
08:59:10,1.25,73.71,7.40,1.15,0.95,485.5MiB,1.0,0.0,9.0,,,131,1,0,0,11
08:59:18,1.15,87.75,3.03,1.12,1.03,486.3MiB,1.0,0.0,9.0,,,87,1,1,0,11
08:59:26,1.06,69.58,2.93,1.06,0.95,487.1MiB,1.0,0.0,9.0,,,106,1,1,0,11
