ts,load1,app_cpu,db_cpu,nginx_cpu,redis_cpu,app_mem,hik_active,hik_pending,hik_idle,tomcat_busy,tomcat_cur,heap_used_mb,pg_active,pg_idle_tx,pg_waiting,pg_total
23:27:39,0.56,35.85,1.12,0.42,0.58,559.2MiB,2.0,0.0,8.0,,,164,1,2,0,11
23:27:47,0.64,258.65,8.77,2.94,1.70,559.7MiB,2.0,0.0,8.0,,,111,1,3,0,11
23:27:55,1.24,248.95,9.03,3.11,1.80,560.1MiB,3.0,0.0,7.0,,,125,1,2,0,11
23:28:02,1.30,244.02,13.09,2.98,3.49,560.2MiB,3.0,0.0,7.0,,,140,1,3,0,11
23:28:10,1.58,240.06,8.59,2.94,1.65,560.4MiB,2.0,0.0,8.0,,,160,1,2,0,11
23:28:18,1.69,240.35,12.46,2.98,1.63,560.3MiB,2.0,0.0,8.0,,,107,1,2,0,11
23:28:26,1.82,244.05,8.41,2.93,1.84,560.5MiB,2.0,0.0,8.0,,,122,1,2,0,11
23:28:34,1.84,244.42,12.30,2.90,1.69,560.5MiB,2.0,0.0,8.0,,,143,1,2,0,11
23:28:41,2.10,242.54,8.55,2.99,1.73,561.2MiB,2.0,0.0,8.0,,,157,1,3,0,11
23:28:49,2.18,246.09,12.68,3.05,1.71,560.9MiB,2.0,0.0,8.0,,,174,1,2,0,11
23:28:57,2.22,244.28,8.32,3.52,1.67,562.9MiB,2.0,0.0,8.0,,,113,1,2,0,11
23:29:05,2.53,239.22,17.00,2.93,1.68,561.4MiB,2.0,0.0,8.0,,,129,1,2,0,11
