ts,load1,app_cpu,db_cpu,nginx_cpu,redis_cpu,app_mem,hik_active,hik_pending,hik_idle,tomcat_busy,tomcat_cur,heap_used_mb,pg_active,pg_idle_tx,pg_waiting,pg_total
02:05:03,1.74,0.20,0.08,0.00,2.28,755.3MiB,1.0,0.0,9.0,,,250,1,1,0,11
02:05:11,1.68,128.03,1.09,1.08,0.97,755.6MiB,1.0,0.0,9.0,,,308,1,1,0,11
02:05:18,1.66,124.42,1.05,1.12,0.89,755.8MiB,1.0,0.0,9.0,,,277,1,1,0,11
02:05:26,1.60,122.17,1.00,1.24,0.89,756.3MiB,1.0,0.0,9.0,,,246,1,1,0,11
02:05:34,1.58,122.12,1.05,1.27,0.86,756.3MiB,1.0,0.0,9.0,,,315,1,1,0,11
02:05:42,1.62,126.46,1.12,1.56,0.89,756.5MiB,2.0,0.0,8.0,,,288,1,2,0,11
02:05:50,1.67,126.80,1.07,2.38,1.59,758.2MiB,2.0,0.0,8.0,,,360,1,1,0,11
02:05:57,1.86,132.37,1.03,1.70,0.91,758.3MiB,1.0,0.0,9.0,,,222,1,1,0,11
02:06:05,1.87,117.50,57.49,26.70,0.45,758.5MiB,2.0,0.0,8.0,,,183,3,0,0,11
02:06:13,2.05,101.45,54.34,27.40,0.84,758.6MiB,2.0,0.0,8.0,,,263,3,0,0,11
02:06:21,2.28,107.51,56.44,28.18,0.48,758.5MiB,2.0,0.0,8.0,,,232,1,2,0,11
02:06:28,2.24,103.56,56.65,28.33,0.46,758.6MiB,2.0,0.0,8.0,,,296,2,1,0,11
02:06:36,2.22,106.08,57.69,28.51,0.47,758.6MiB,2.0,0.0,8.0,,,259,3,0,0,11
02:06:44,2.43,104.31,58.31,27.85,2.65,759.3MiB,2.0,0.0,8.0,,,217,3,0,0,11
02:06:52,2.72,106.40,57.19,27.95,0.48,758.6MiB,2.0,0.0,8.0,,,279,2,0,0,11
02:07:00,2.77,106.03,62.73,28.27,1.21,758.5MiB,2.0,0.0,8.0,,,343,2,0,0,11
02:07:07,2.87,105.89,56.74,27.86,0.47,758.6MiB,2.0,0.0,8.0,,,297,2,1,0,11
02:07:15,2.89,104.22,63.04,28.01,0.46,758.6MiB,2.0,0.0,8.0,,,362,2,0,0,11
02:07:23,2.92,99.56,42.42,21.76,0.41,768.7MiB,2.0,0.0,8.0,,,214,2,0,0,11
02:07:31,2.93,100.18,59.18,26.33,0.44,769.2MiB,2.0,0.0,8.0,,,275,2,0,0,11
02:07:38,3.01,108.72,78.82,27.96,0.45,768.7MiB,2.0,0.0,8.0,,,232,2,0,0,11
02:07:46,2.93,106.50,62.89,28.23,0.46,768.7MiB,2.0,0.0,8.0,,,308,3,0,0,11
02:07:54,2.94,105.15,56.47,27.52,2.67,768.7MiB,2.0,0.0,8.0,,,271,2,0,0,11
02:08:02,2.94,100.75,57.00,25.98,0.49,768.7MiB,2.0,0.0,8.0,,,333,3,0,0,11
02:08:10,3.09,60.16,49.12,0.00,0.45,767.2MiB,2.0,0.0,8.0,,,354,1,1,0,11
02:08:17,3.01,57.77,49.43,0.00,0.41,767.2MiB,2.0,0.0,8.0,,,295,2,0,0,11
