ts,load1,app_cpu,db_cpu,nginx_cpu,redis_cpu,app_mem,hik_active,hik_pending,hik_idle,tomcat_busy,tomcat_cur,heap_used_mb,pg_active,pg_idle_tx,pg_waiting,pg_total
00:00:41,3.46,123.74,3.47,0.00,2.68,667.5MiB,7.0,0.0,3.0,,,231,2,8,0,11
00:00:49,4.90,622.49,24.62,4.80,2.97,667.8MiB,7.0,0.0,3.0,,,197,1,10,0,11
00:00:57,5.39,614.33,19.13,4.57,2.90,667.6MiB,6.0,0.0,4.0,,,245,1,6,0,11
00:01:05,6.11,629.26,24.84,4.76,2.93,667.6MiB,6.0,0.0,4.0,,,207,2,5,0,11
00:01:13,6.50,636.20,20.53,4.88,3.01,667.6MiB,6.0,0.0,4.0,,,259,2,5,0,11
00:01:20,6.50,628.79,24.65,4.70,2.93,668MiB,6.0,0.0,4.0,,,242,1,7,0,11
00:01:28,6.46,627.73,20.39,4.81,2.99,667.7MiB,6.0,0.0,4.0,,,216,1,8,0,11
00:01:36,7.16,622.48,19.80,4.68,3.00,667.6MiB,6.0,0.0,4.0,,,255,1,7,0,11
00:01:44,7.29,628.41,20.21,4.74,3.02,667.9MiB,8.0,0.0,2.0,,,220,1,6,0,11
00:01:52,7.19,618.92,19.56,4.68,5.10,667.6MiB,6.0,0.0,4.0,,,260,1,6,0,11
00:02:00,7.68,626.39,19.76,4.77,3.00,668.1MiB,8.0,0.0,2.0,,,235,1,6,0,11
00:02:08,7.79,635.36,20.09,4.89,3.03,667.8MiB,7.0,0.0,3.0,,,227,1,8,0,11
