ts,load1,app_cpu,db_cpu,nginx_cpu,redis_cpu,app_mem,hik_active,hik_pending,hik_idle,tomcat_busy,tomcat_cur,heap_used_mb,pg_active,pg_idle_tx,pg_waiting,pg_total
09:13:33,1.40,8.14,0.35,0.11,0.39,664.7MiB,0.0,0.0,10.0,,,195,1,0,0,11
09:13:40,1.26,26.52,5.47,0.50,0.56,664.7MiB,0.0,0.0,10.0,,,149,1,0,0,11
09:13:48,1.24,33.93,3.25,0.86,0.63,664.8MiB,0.0,0.0,10.0,,,180,1,1,0,11
09:13:56,1.05,38.31,3.62,1.16,0.67,664.7MiB,0.0,0.0,10.0,,,209,1,0,0,11
09:14:04,1.29,19.48,3.88,1.12,0.56,664.7MiB,0.0,0.0,10.0,,,202,1,0,0,11
09:14:11,1.16,19.57,8.15,1.16,0.57,664.8MiB,0.0,0.0,10.0,,,184,1,0,0,11
09:14:19,1.07,19.63,3.87,1.22,2.41,664.8MiB,0.0,0.0,10.0,,,174,1,0,0,11
09:14:27,0.90,19.60,8.22,1.25,0.54,664.7MiB,0.0,0.0,10.0,,,156,1,0,0,11
09:14:35,1.31,19.58,3.94,1.13,0.58,664.7MiB,0.0,0.0,10.0,,,144,1,0,0,11
09:14:43,1.43,24.67,9.40,1.53,0.62,664.8MiB,0.0,0.0,10.0,,,140,1,0,0,11
09:14:50,1.39,24.25,4.97,1.43,2.41,664.8MiB,0.0,0.0,10.0,,,202,1,0,0,11
09:14:58,1.18,26.27,5.20,1.47,0.66,664.8MiB,0.0,0.0,10.0,,,184,1,0,0,11
09:15:06,1.00,32.33,5.05,1.72,0.64,665.1MiB,1.0,0.0,9.0,,,171,1,0,0,11
09:15:14,0.92,26.17,4.94,1.54,0.60,664.8MiB,0.0,0.0,10.0,,,151,1,0,0,11
09:15:22,0.78,26.74,5.10,1.52,0.61,664.8MiB,0.0,0.0,10.0,,,212,1,0,0,11
09:15:29,0.71,28.73,5.04,1.54,0.64,664.8MiB,0.0,0.0,10.0,,,195,1,0,0,11
09:15:37,0.60,18.67,4.40,0.98,0.56,664.8MiB,0.0,0.0,10.0,,,193,1,0,0,11
09:15:45,0.56,10.64,2.24,0.64,0.53,664.8MiB,0.0,0.0,10.0,,,204,1,0,0,11
09:15:53,0.47,0.35,0.01,0.00,0.42,664.7MiB,0.0,0.0,10.0,,,213,1,0,0,11
